GEOID10,H72003_dp,H72004_dp,H72005_dp,H72006_dp,H72007_dp,H72008_dp,H72009_dp,H72003_sf,H72004_sf,H72005_sf,H72006_sf,H72007_sf,H72008_sf,H72009_sf
390490048103001,28,0,0,3,0,0,0,34,3,0,0,0,5,0
390490048103002,39,2,1,3,0,2,4,37,5,0,6,0,0,3
390490048103003,63,9,0,0,0,0,0,61,1,0,0,0,1,2
390490048103004,41,2,0,0,0,0,3,41,4,0,4,0,0,3
390490048103005,65,1,0,2,0,0,1,63,1,0,0,0,0,1
390490048103006,39,3,0,2,0,12,2,43,0,0,0,0,5,0
390490048103007,42,3,0,0,0,0,2,43,0,0,1,0,0,0
390490048103008,39,0,0,0,0,2,4,31,0,0,0,0,0,5
390490048103009,36,4,1,1,0,0,0,39,0,0,0,0,0,3
390490048103010,37,3,0,1,0,0,0,41,0,1,0,0,0,0
390490048103011,58,6,0,0,0,4,0,58,3,0,0,0,4,5
390490048103012,66,0,0,0,0,0,3,68,0,1,0,0,0,0
390490048103013,63,5,0,2,0,2,4,67,6,0,0,0,2,5
390490048103014,64,5,0,0,0,0,1,66,14,0,4,0,0,0
390490048103015,85,3,1,0,0,0,1,82,0,0,0,0,0,3
390490048103016,82,8,0,3,0,10,11,81,13,0,3,0,8,7
390490048103017,79,2,0,1,0,0,0,71,0,0,2,0,0,2
390490048103018,75,13,0,0,0,2,4,75,8,0,0,0,0,6
390490048201000,38,14,0,3,0,0,1,40,11,0,0,0,2,1
390490048201001,39,20,0,0,0,0,6,41,20,0,0,0,0,3
390490048201002,39,2,0,1,0,1,3,34,4,3,0,0,1,2
390490048201003,70,28,0,0,0,12,14,71,23,0,0,0,10,2
390490048201004,88,18,0,0,0,0,0,78,18,1,5,0,4,7
390490048201005,57,27,0,6,0,0,8,61,28,0,3,0,7,13
390490048201006,50,2,0,2,2,6,3,51,7,0,3,0,4,0
390490048201007,22,11,0,0,0,10,4,25,13,0,9,0,4,1
390490048201008,53,16,0,0,0,8,4,43,11,1,0,0,7,2
390490048201009,21,23,0,0,0,0,4,20,26,0,0,0,4,3
390490048201010,22,16,0,1,0,0,0,30,10,1,0,0,0,6
390490048201011,22,16,0,0,0,7,1,18,24,0,0,0,7,2
390490048201012,58,23,0,2,0,3,0,55,28,0,0,0,0,5
390490048201013,40,21,3,1,0,0,1,54,12,1,0,0,0,1
390490048201014,27,22,1,2,0,0,2,30,13,0,0,0,0,4
390490048201015,45,14,0,0,0,0,1,45,13,1,0,0,0,5
390490048202000,52,4,0,1,0,0,1,51,1,0,0,0,0,0
390490048202001,35,12,0,0,0,0,0,29,15,0,5,0,0,0
390490048202002,14,19,1,0,0,0,1,14,20,0,0,0,0,0
390490048202003,45,8,0,0,0,0,0,32,17,0,0,0,0,0
390490048202004,77,11,0,0,0,8,4,72,22,0,0,1,12,7
390490048202005,42,4,1,4,0,13,1,38,2,0,0,0,19,0
390490048202006,50,6,0,0,0,2,3,57,3,0,0,0,1,0
390490048202007,41,4,0,1,0,0,0,41,5,0,4,0,0,0
390490048202008,37,3,1,0,0,2,3,35,2,0,0,0,0,0
390490048202009,27,10,0,1,0,7,4,44,3,0,0,0,0,1
390490048202010,36,7,0,0,0,2,0,28,4,0,0,0,0,0
390490048202011,25,1,0,0,0,3,3,20,2,0,0,0,0,0
390490048203000,62,23,0,2,0,7,0,60,27,0,3,0,11,8
390490048203001,84,26,0,5,0,0,3,71,25,0,7,0,1,2
390490048203002,57,12,0,4,0,3,0,59,10,0,3,0,0,0
390490048203003,31,15,0,0,0,0,1,37,2,0,8,0,0,0
390490048203004,53,17,0,0,0,0,6,52,15,0,0,0,0,8
390490048203005,91,20,0,1,0,1,6,102,13,0,0,0,0,13
390490048203006,30,9,0,0,2,2,0,43,10,0,1,0,3,0
390490048203007,42,2,0,0,0,7,3,45,3,0,0,0,10,1
390490048203008,28,12,0,0,0,0,4,23,11,0,9,0,0,0
390490048203009,51,15,0,0,2,0,1,53,16,0,0,0,0,0
390490048203010,52,1,0,3,0,0,2,60,4,0,0,0,0,0
390490048203011,56,4,0,2,0,0,3,56,4,0,1,0,0,0
390490049001001,27,6,0,0,0,0,1,21,3,0,2,0,1,3
390490049001002,58,8,0,0,1,0,4,50,4,0,0,0,0,0
390490049001005,41,8,0,0,0,0,1,42,6,0,0,0,0,0
390490049001006,43,7,0,0,0,2,0,32,10,0,0,0,1,1
390490049001007,53,16,0,0,0,0,0,56,10,0,0,0,0,5
390490049001008,40,12,0,0,0,6,4,49,7,0,0,0,7,1
390490049001009,20,1,0,0,0,3,2,20,9,0,0,0,0,0
390490049001010,32,1,0,0,0,3,5,33,0,0,0,0,3,0
390490049001011,51,5,0,1,0,0,2,44,7,0,0,0,0,7
390490049001012,25,0,0,0,0,0,0,23,3,0,0,0,0,0
390490049001013,28,1,0,0,0,0,0,36,0,0,0,0,0,0
390490049001014,80,3,0,0,0,9,2,78,4,0,0,0,11,1
390490049001015,61,0,0,0,0,0,2,61,2,0,0,0,0,3
390490049001017,30,1,0,0,0,0,2,33,4,0,0,0,0,0
390490049001018,33,0,0,0,0,3,1,29,0,0,0,0,0,0
390490049001019,37,16,0,0,0,0,1,35,17,0,0,0,0,0
390490049001020,40,2,0,0,0,0,2,47,2,0,0,0,1,0
390490049001021,61,7,0,1,0,1,1,75,2,0,0,0,0,0
390490049002000,54,6,0,0,0,5,2,54,7,0,5,0,5,3
390490049002001,62,5,0,3,0,0,0,77,12,1,0,0,0,2
390490049002002,74,13,0,0,0,1,0,62,12,0,0,0,0,0
390490049002003,62,16,0,0,0,1,2,63,14,0,0,0,0,1
390490049002004,71,4,0,0,0,3,6,73,7,0,0,0,6,4
390490049002005,57,10,0,0,1,4,1,62,8,0,0,0,0,1
390490049002006,24,1,0,2,0,0,3,24,0,0,6,0,0,0
390490049002007,36,12,0,3,0,1,0,29,23,0,9,0,4,0
390490049002008,27,12,0,0,0,0,0,33,2,0,2,0,0,1
390490049002009,78,34,0,1,0,2,12,77,31,0,2,0,0,10
390490049002010,36,12,0,0,0,0,1,33,12,0,0,0,1,2
390490049002011,66,15,0,1,0,2,4,66,5,0,1,0,0,3
390490049002012,5,0,0,0,0,1,1,1,1,0,0,0,1,0
390490049002013,5,5,0,0,0,1,3,7,0,0,0,0,0,1
390490049003000,17,14,0,2,0,0,0,10,7,0,0,0,0,2
390490049003001,63,13,0,3,0,2,0,58,9,1,0,0,5,4
390490049003002,55,9,0,4,0,0,2,59,14,0,0,0,3,0
390490049003003,79,24,0,4,0,0,1,77,15,0,0,0,3,1
390490049003004,43,6,0,0,0,0,3,42,5,0,2,1,0,1
390490049003005,45,2,0,0,0,2,2,43,8,0,0,0,0,4
390490049003006,45,9,0,1,0,0,4,49,10,0,0,0,0,4
390490049003007,42,8,0,1,0,0,0,47,10,1,0,0,0,2
390490049003008,36,15,0,4,0,0,2,38,23,0,2,0,0,2
390490049003009,57,16,0,0,0,1,1,57,15,0,2,0,0,2
390490049003010,61,15,0,1,0,0,0,57,14,0,0,0,0,4
390490049003011,74,4,2,0,0,2,2,75,8,0,0,0,0,0
390490049003012,30,13,1,8,3,2,2,35,11,0,5,0,0,0
390490049003013,11,3,0,1,0,0,1,16,2,0,0,0,0,0
390490049003015,34,4,0,2,0,0,4,30,4,0,0,0,0,5
390490049003016,26,7,0,6,0,0,4,34,1,0,3,0,0,6
390490049003017,23,3,0,0,0,0,1,26,0,2,0,0,0,0
390490049003018,34,13,0,1,0,0,3,34,17,0,0,0,1,8
390490049003019,37,2,0,2,0,0,0,37,4,0,5,6,0,1
390490049004000,46,5,2,6,0,7,1,44,10,1,6,0,11,1
390490049004001,51,0,0,0,0,2,2,48,3,0,0,0,0,0
390490049004002,32,6,2,0,0,0,2,26,11,4,1,0,1,2
390490049004003,67,21,2,0,0,3,2,65,18,0,2,0,1,3
390490049004004,96,11,0,1,0,0,9,89,9,0,0,0,0,12
390490049004005,73,11,0,1,0,2,0,72,16,1,0,0,0,0
390490049004006,130,9,0,2,0,3,8,128,4,1,7,0,6,11
390490049004007,64,25,0,0,0,4,5,58,18,0,0,0,3,0
390490049004008,58,15,0,0,0,6,9,57,13,3,0,0,5,7
390490049004009,61,9,0,7,0,1,2,70,6,0,11,0,0,7
390490049004013,5,2,0,1,0,9,3,0,2,0,0,0,0,0
390490049005002,4,2,1,0,0,0,1,4,4,0,0,0,0,0
390490049005003,98,61,0,4,0,13,1,106,67,0,7,0,14,4
390490049005004,35,16,0,0,0,0,1,35,25,0,0,0,4,0
390490049005005,83,56,0,7,1,5,12,87,57,0,5,0,11,7
390490049005006,79,65,1,1,0,12,7,79,71,0,5,0,17,8
390490049005007,33,34,0,3,0,0,3,34,30,1,4,0,0,3
390490049005008,102,63,0,0,0,7,12,107,67,0,0,0,9,14
390490049005009,75,60,0,11,0,0,21,73,56,2,11,0,3,17
390490049005010,97,37,0,0,0,14,5,97,31,0,0,0,4,8
390490049006000,64,62,0,0,0,10,14,58,68,0,0,0,6,18
390490049006001,60,30,0,0,0,0,3,58,31,0,0,0,3,3
390490049006002,51,25,0,0,0,4,2,44,26,0,1,0,0,2
390490049006003,194,176,3,7,0,16,21,194,176,0,0,0,21,24
390490050001001,2,5,1,0,0,0,4,6,2,0,0,0,0,0
390490050001002,18,2,1,0,0,0,0,17,1,0,0,0,0,1
390490050001003,8,1,0,2,0,0,1,0,0,0,0,0,0,4
390490050001005,55,22,0,0,0,0,1,58,21,0,0,0,1,0
390490050001006,98,9,1,0,0,0,4,90,12,4,0,0,1,5
390490050001007,84,7,4,0,0,0,0,78,7,1,0,0,0,10
390490050001008,51,6,0,0,0,0,8,45,11,2,0,0,1,11
390490050001010,40,5,0,0,0,0,8,45,10,0,1,0,0,7
390490050001011,56,2,1,0,0,0,3,53,6,1,0,0,0,1
390490050001013,41,13,0,0,0,0,0,39,13,0,1,0,1,2
390490050001014,86,9,0,4,0,0,3,84,6,0,8,0,0,4
390490050001015,55,7,0,0,0,0,0,53,6,2,0,0,0,5
390490050002000,4,0,0,0,0,1,2,8,0,0,0,0,0,0
390490050002001,18,6,0,0,0,2,0,6,6,0,0,0,0,0
390490050002003,16,4,1,0,0,0,3,29,5,0,0,0,0,0
390490050002004,45,3,0,2,0,0,2,41,7,0,0,0,0,1
390490050002005,51,21,0,0,0,0,12,39,23,0,1,0,0,15
390490050002006,28,6,0,2,0,0,4,33,8,0,0,0,0,0
390490050002009,28,3,0,0,0,0,0,21,0,0,0,0,0,4
390490050002011,30,5,0,1,0,0,1,31,7,0,0,0,0,2
390490050002012,32,0,0,0,0,1,2,33,3,0,0,0,0,0
390490050002013,65,2,0,0,0,2,1,56,12,0,0,0,0,1
390490050002014,0,7,0,0,0,0,2,10,1,0,0,0,0,0
390490050002015,54,12,3,0,0,0,3,50,7,1,0,0,0,3
390490050002016,58,1,0,0,0,0,2,49,4,0,1,0,4,2
390490050002018,73,15,0,4,0,0,1,73,23,1,0,0,1,5
390490050002019,55,10,0,0,0,0,11,54,15,0,0,0,1,11
390490050002020,47,3,0,0,0,0,0,50,3,0,0,0,0,3
390490050002021,40,3,0,0,0,1,1,40,0,0,0,0,0,1
390490050003000,38,2,0,0,0,2,3,43,3,0,0,0,0,0
390490050003001,47,1,0,1,0,0,1,48,8,0,0,0,0,1
390490050003002,21,1,0,0,0,0,0,21,1,0,0,0,0,0
390490050003003,35,2,0,3,0,0,10,41,7,0,0,0,0,8
390490050003004,44,0,0,1,0,0,0,49,0,0,10,0,0,0
390490050003005,21,4,1,0,0,0,0,20,0,1,0,0,0,4
390490050003006,47,1,0,0,0,0,1,35,3,0,0,0,0,0
390490050003007,31,11,0,0,0,0,1,33,0,0,0,0,0,0
390490050003008,16,4,4,0,0,0,0,17,2,0,0,0,0,0
390490050003009,11,0,0,1,0,0,3,17,0,0,0,0,0,0
390490050003010,10,2,0,0,0,0,1,18,0,0,0,0,0,0
390490050003011,20,5,0,3,0,0,7,17,5,0,0,0,0,8
390490050003012,14,2,0,3,0,1,1,17,1,0,0,0,0,0
390490050003013,18,1,0,0,0,0,3,20,6,1,0,0,0,1
390490050003014,20,3,0,2,0,0,6,21,5,1,2,0,0,5
390490050003015,11,11,0,0,0,1,2,12,3,1,0,0,0,0
390490050003016,22,0,0,0,0,2,0,19,0,0,0,0,0,0
390490050003017,21,8,0,0,0,0,1,31,3,0,0,0,0,0
390490050003018,8,1,0,0,0,0,5,0,1,0,0,0,0,3
390490050003019,16,4,0,0,0,0,1,19,1,0,0,0,0,0
390490050003020,23,0,0,0,0,0,0,26,1,0,1,0,0,0
390490050003021,6,5,1,0,0,0,1,15,7,0,0,0,0,0
390490050003022,33,5,0,0,0,1,1,33,0,0,0,0,0,0
390490050003023,0,6,0,0,0,0,1,4,6,0,0,0,1,0
390490050004000,11,3,0,0,0,1,3,15,0,0,0,0,1,0
390490050004001,43,2,0,0,0,0,0,42,0,0,0,0,0,8
390490050004002,49,6,0,0,0,0,1,49,0,0,0,0,0,5
390490050004003,40,0,0,0,0,0,0,35,0,0,0,0,0,3
390490050004006,32,2,0,0,0,0,0,31,0,0,0,0,0,0
390490050004007,43,5,0,0,0,0,3,42,8,0,0,0,1,3
390490050004008,27,9,0,0,0,2,0,29,6,0,0,0,1,1
390490050004009,42,4,0,0,0,0,0,30,10,0,0,0,0,2
390490050004010,24,3,0,0,0,0,4,28,1,0,0,0,0,0
390490050004011,49,10,0,0,0,1,1,53,6,0,0,0,2,0
390490050004012,34,3,0,0,0,0,0,39,0,0,0,0,2,0
390490050004013,31,3,0,0,0,0,6,28,7,0,0,0,0,6
390490050004014,61,1,0,1,0,0,0,52,7,0,4,0,0,2
390490050004015,42,1,0,0,0,0,6,37,1,0,0,0,0,1
390490050004016,42,0,0,0,0,0,0,47,0,0,0,0,3,0
390490050004017,20,5,0,0,0,1,0,13,9,0,0,0,1,0
390490050004018,38,1,0,0,0,0,3,38,1,0,0,0,0,0
390490050005000,42,3,0,0,0,0,0,41,0,0,0,0,0,0
390490050005002,45,3,1,0,0,1,1,46,8,0,0,0,0,2
390490050005003,40,24,0,0,0,0,0,41,22,0,0,0,0,4
390490050005004,45,3,0,1,0,0,0,55,6,0,1,0,0,0
390490050005005,46,1,0,0,0,0,2,45,1,0,0,0,0,1
390490050005006,45,3,0,0,0,1,0,40,3,0,0,0,0,0
390490050005007,37,0,0,0,0,0,1,41,3,0,1,0,0,0
390490050005008,43,1,0,1,0,0,7,48,7,0,0,0,0,10
390490050005009,45,2,0,0,0,0,5,40,1,0,0,0,0,0
390490050005010,76,20,0,0,0,0,3,87,20,0,0,0,0,3
390490050005012,80,14,0,0,0,0,1,86,15,0,0,0,0,2
390490050005013,44,17,0,0,0,0,0,36,14,4,0,0,0,0
390490050006008,3,16,0,0,0,0,2,7,19,0,0,0,0,0
390490050006009,86,11,0,3,0,0,7,73,13,0,0,0,9,6
390490050006010,42,19,0,0,0,0,3,53,13,2,0,0,3,2
390490050006011,57,4,0,0,0,0,2,46,1,0,9,0,0,1
390490050006012,7,5,1,0,0,0,3,6,0,0,0,0,0,2
390490050006013,73,32,0,0,0,0,0,80,37,0,1,0,0,1
390490050006017,28,0,0,0,0,0,0,24,0,0,0,0,0,0
390490050006018,8,0,0,0,0,0,3,3,0,0,0,0,0,0
390490050006019,2,20,0,0,0,0,2,7,16,0,0,0,0,0
390490050006021,45,12,0,0,0,0,1,43,9,0,0,0,0,3
390490050006022,57,0,0,0,0,1,10,52,2,0,0,0,0,7
390490050006023,19,7,0,0,0,0,0,12,8,0,0,0,0,2
390490050006024,59,15,0,4,0,0,3,50,15,0,0,0,0,0
390490050006028,27,1,2,0,0,0,4,33,3,0,1,0,0,0
390490050006029,3,0,0,0,0,0,0,6,0,0,0,0,0,0
390490050006033,24,8,0,0,0,0,0,28,5,0,0,0,1,0
390490050006034,36,7,0,0,0,0,0,36,3,0,0,0,1,0
390490050006035,3,1,0,0,0,2,0,11,2,0,0,0,0,0
390490050006036,29,9,0,1,0,0,3,20,13,0,0,0,0,0
390490050006037,16,3,0,1,0,0,1,23,1,0,0,0,0,0
390490050006038,37,10,0,0,0,0,0,39,7,0,0,0,0,0
390490050006039,87,10,1,0,0,0,3,82,8,5,1,0,0,14
390490050006040,27,1,0,0,0,0,0,27,4,0,0,0,0,2
390490050006041,21,4,0,0,0,0,2,22,2,0,0,0,0,0
390490050006042,50,10,0,0,0,0,4,42,5,0,0,0,0,5
390490050006043,15,1,0,2,0,0,2,13,13,0,3,0,0,1
390490050006044,11,4,0,0,0,0,3,15,3,0,0,0,0,4
390490050006047,17,0,0,0,0,0,0,16,1,0,0,0,0,0
390490050006048,3,3,1,0,0,0,0,4,0,0,0,0,0,0
390490050006049,13,0,3,0,0,0,5,24,2,0,0,0,0,0
390490050007000,42,55,0,1,0,1,6,40,55,1,0,0,0,4
390490050007002,91,81,0,2,0,0,2,88,87,1,0,0,0,7
390490050007003,16,0,0,0,0,3,1,9,0,0,0,0,0,1
390490050007004,35,2,3,0,0,0,3,45,1,2,0,0,0,3
390490051001012,153,48,1,4,0,0,4,153,47,0,7,0,1,10
390490051001013,31,0,0,0,0,1,2,31,1,0,0,0,0,1
390490051001014,32,206,0,4,0,0,10,35,202,6,4,0,0,15
390490051001015,10,0,1,0,0,0,3,7,0,0,0,0,0,0
390490051001016,11,8,0,0,4,0,2,11,0,0,0,0,0,0
390490051001017,19,31,0,0,0,0,3,16,33,1,1,0,0,0
390490051001024,5,0,0,0,0,0,3,11,4,0,0,0,0,0
390490051001033,34,7,0,0,0,0,0,35,4,0,0,0,0,1
390490051001034,5,2,0,0,0,0,1,1,0,0,0,0,0,1
390490051001035,25,0,0,0,0,0,13,29,1,0,0,0,0,2
390490051001036,9,4,0,0,0,0,1,7,2,0,0,0,1,0
390490051001040,7,0,0,0,2,0,9,9,1,1,0,0,0,0
390490051001048,83,211,2,4,1,2,15,81,211,1,1,1,3,20
390490051001049,48,14,0,0,0,1,0,52,15,0,0,0,0,2
390490051001050,66,400,0,0,0,5,6,68,398,0,0,6,3,16
390490051002000,1,3,1,0,0,0,2,1,7,0,0,0,0,2
390490051002007,18,57,3,0,0,0,1,19,66,0,0,0,0,0
390490051002017,1,0,0,0,0,0,0,1,1,0,0,0,0,0
390490051002020,31,0,0,0,0,0,1,27,0,0,0,0,0,0
390490051002021,25,1,0,0,0,2,0,26,0,0,0,0,0,0
390490051002022,39,0,0,0,0,0,0,41,1,0,0,0,0,0
390490051002024,10,0,2,0,0,0,0,5,0,0,0,0,0,0
390490051002030,14,0,0,0,0,0,0,15,0,0,0,0,2,0
390490051002031,45,1,0,0,0,0,0,44,0,0,0,0,1,0
390490051002033,9,0,0,0,0,0,0,12,0,0,0,0,0,0
390490051002036,36,0,2,0,2,1,0,36,0,1,0,0,3,0
390490051002037,18,0,0,0,0,0,0,17,0,0,0,0,0,0
390490051002038,0,0,0,0,0,0,0,0,1,0,0,0,0,0
390490051002039,5,0,0,0,0,0,0,7,1,0,0,0,0,0
390490051002040,6,0,0,0,0,0,0,4,0,0,0,0,0,0
390490051002041,13,0,0,0,0,0,0,15,0,0,0,0,0,0
390490051002044,0,0,0,0,0,0,2,1,0,0,0,0,0,1
390490052001004,26,4,0,0,0,0,2,23,0,0,0,0,0,0
390490052001005,9,0,0,0,0,0,0,9,0,0,0,0,0,0
390490052001008,90,8,0,0,0,2,3,82,13,0,3,0,1,5
390490052001010,94,12,0,0,0,0,0,102,15,0,0,0,0,2
390490052001011,64,0,0,0,0,0,2,63,1,0,2,0,1,4
390490052001012,20,0,0,3,0,1,0,17,0,0,1,0,0,3
390490052001013,107,8,0,0,0,0,0,105,8,2,1,0,2,2
390490052001014,9,1,0,0,0,0,0,9,1,0,0,0,0,0
390490052001015,28,2,2,0,0,0,10,25,5,0,1,0,0,0
390490052001016,38,2,0,0,0,0,0,37,8,0,0,0,1,2
390490052001017,7,0,0,0,0,0,3,11,0,0,0,0,0,0
390490052001018,30,3,0,0,0,1,3,31,7,0,0,0,0,0
390490052001019,79,4,0,4,0,0,0,77,5,0,5,0,0,0
390490052001020,18,9,0,0,0,0,0,23,8,0,0,0,0,0
390490052001021,18,0,0,0,0,0,0,14,1,0,0,0,0,0
390490052001022,32,4,0,0,0,1,2,34,3,0,0,0,0,3
390490052001023,25,10,0,0,0,0,0,27,4,0,0,0,0,2
390490052001024,16,0,0,0,0,0,3,13,0,0,0,0,0,0
390490052001025,15,6,0,0,0,0,0,18,1,0,0,0,0,0
390490052001026,21,10,0,0,0,0,0,23,7,0,0,0,0,3
390490052001027,18,0,0,0,0,0,1,14,0,0,0,0,0,0
390490052001028,8,0,0,3,0,0,0,8,0,0,0,0,0,1
390490052001029,7,0,0,0,0,0,1,9,0,0,0,0,0,0
390490052001030,24,4,0,0,0,0,0,21,2,0,0,0,0,0
390490052002001,17,0,0,0,0,0,0,21,2,2,0,0,0,0
390490052002002,18,0,0,0,0,0,3,17,0,0,0,0,0,1
390490052002005,2,0,0,0,0,0,0,4,0,0,0,0,0,1
390490052002006,10,0,0,0,0,0,0,10,0,0,0,0,0,0
390490052002007,6,0,0,0,0,0,0,3,0,0,0,0,0,0
390490052002009,1,0,0,1,0,0,1,5,0,0,0,0,0,0
390490052002012,4,2,0,0,0,0,0,1,1,0,0,0,0,0
390490052002013,1,0,0,3,0,0,0,4,0,0,0,0,0,0
390490052002014,21,1,0,0,0,0,1,20,0,0,0,0,0,0
390490052002015,17,0,0,2,0,0,3,15,1,0,0,0,0,2
390490052002016,6,0,0,0,0,0,0,4,0,0,1,0,0,0
390490052002018,18,0,0,1,0,0,0,18,1,0,2,0,0,0
390490052002020,143,4,0,7,0,0,1,145,6,0,13,0,2,1
390490052002023,28,0,0,1,0,0,0,27,3,0,0,0,0,0
390490052002024,15,3,0,0,0,0,0,16,1,0,0,0,0,0
390490052002025,38,0,0,0,0,0,0,35,0,0,4,0,0,0
390490052002026,11,1,0,0,0,0,0,10,0,0,0,0,0,0
390490052002027,7,0,0,0,0,0,0,6,0,0,0,0,0,0
390490052002028,7,0,0,0,0,0,0,9,0,0,0,0,0,0
390490052002029,6,0,0,1,0,0,0,3,0,0,1,0,0,0
390490052002030,0,0,0,2,0,0,0,4,0,0,0,0,0,0
390490052002031,10,0,0,0,0,0,0,9,0,0,0,0,0,0
390490052002032,12,0,0,0,0,0,1,12,0,0,0,0,0,0
390490052002033,3,1,0,0,0,0,0,3,0,0,0,0,0,0
390490052002034,13,0,0,0,0,0,0,12,0,0,0,0,1,0
390490052002035,29,0,0,0,0,0,0,28,0,0,0,0,0,0
390490052002036,18,1,0,0,0,0,0,17,0,0,0,0,0,0
390490052002037,28,4,0,0,0,0,0,29,5,0,0,0,0,1
390490052002038,33,0,0,3,0,0,0,36,0,0,0,0,0,0
390490052002039,12,0,0,0,0,0,0,10,1,0,0,0,0,0
390490052002040,10,0,0,0,0,0,0,14,0,0,0,0,0,0
390490052002041,8,0,0,0,0,0,0,5,0,0,0,0,0,0
390490052002042,6,0,0,0,0,0,0,2,0,0,2,0,0,0
390490052002043,7,2,0,0,0,0,1,6,0,0,0,0,0,0
390490052002044,0,0,0,1,0,0,0,4,0,0,0,0,0,0
390490052002045,8,0,0,0,0,0,0,4,2,0,0,0,0,0
390490052002046,10,0,0,0,0,0,1,8,0,0,0,0,0,0
390490052002047,2,0,0,0,0,0,0,4,0,0,0,0,0,0
390490052002048,7,0,0,0,0,0,0,4,0,0,0,0,0,0
390490052002049,3,0,0,0,0,0,0,5,0,0,0,0,0,0
390490052002050,9,0,0,0,0,0,0,5,2,0,0,0,0,0
390490052002051,10,1,0,0,0,0,0,6,0,0,0,0,0,0
390490052002052,0,0,0,0,0,0,0,8,1,0,0,0,0,0
390490052002053,3,1,0,0,0,0,0,5,0,0,0,0,0,0
390490052002054,1,0,0,0,0,0,0,9,0,0,0,0,0,0
390490052002055,31,1,0,0,0,0,0,26,6,0,1,0,2,0
390490052002056,25,0,0,0,0,0,0,25,1,0,1,0,0,2
390490052002057,12,0,0,0,0,0,0,19,0,0,0,0,0,0
390490052002058,20,3,0,0,0,0,3,17,1,0,0,0,0,2
390490052002059,8,0,0,0,0,0,0,15,0,0,0,0,0,0
390490052002060,26,0,0,0,0,0,1,24,0,0,0,0,0,1
390490052002061,50,0,0,0,0,1,0,49,0,0,1,0,0,0
390490052002062,26,0,0,2,0,0,0,30,0,0,0,0,0,0
390490052002063,9,1,0,0,0,0,0,6,0,0,0,0,0,0
390490052002064,13,0,0,0,0,0,0,10,0,0,1,0,0,1
390490052002065,8,0,0,0,0,0,0,6,0,0,1,0,0,0
390490052002066,6,1,0,0,0,0,1,4,0,0,0,0,0,1
390490052002067,6,2,0,4,0,0,0,6,1,0,0,0,0,0
390490052002068,14,0,0,2,0,0,0,14,0,0,2,0,0,0
390490052002069,16,0,0,0,0,0,0,12,0,0,0,0,0,0
390490052002070,20,0,0,0,0,0,0,21,0,0,0,0,0,0
390490052002071,5,0,0,0,0,0,0,7,0,0,1,0,0,1
390490052002075,34,0,0,0,0,0,0,32,1,0,0,0,0,0
390490052002076,17,3,0,1,0,0,0,18,0,0,0,0,0,0
390490052002077,11,0,0,0,0,0,0,9,0,0,0,0,0,0
390490052002078,10,0,0,0,0,0,7,10,0,0,0,0,0,1
390490052002079,20,0,0,0,0,0,0,22,0,0,2,0,0,0
390490052002080,20,1,0,0,0,0,0,25,1,0,0,0,0,0
390490052002081,20,0,0,0,0,0,4,19,0,0,1,0,0,0
390490052002084,31,0,0,0,0,0,1,37,0,0,0,0,0,1
390490052002086,4,0,0,0,0,0,0,0,2,0,0,0,0,0
390490052002087,63,0,0,0,0,0,2,61,1,0,0,0,0,1
390490052002092,40,6,0,0,0,1,0,44,0,0,3,0,0,0
390490052002093,38,0,0,0,0,0,2,38,1,0,1,0,0,5
390490052002094,28,0,0,0,0,0,0,28,0,0,0,0,0,3
390490052002095,12,0,0,1,0,0,1,15,5,0,0,0,0,0
390490052002096,5,0,0,0,0,0,1,10,0,0,0,0,0,0
390490052002097,6,0,0,2,0,0,2,4,0,0,0,0,0,0
390490052002098,53,1,1,3,0,0,0,52,3,0,3,0,0,0
390490052002099,14,0,0,0,0,0,2,18,0,0,0,0,0,0
390490052002100,38,0,0,0,0,0,0,37,1,0,0,0,0,1
390490052002101,38,0,0,1,0,0,0,40,0,0,2,0,0,4
390490052002102,21,0,0,2,0,0,1,16,0,0,1,0,0,0
390490052002103,28,0,0,3,0,0,1,32,0,0,1,0,0,1
390490052002104,25,0,0,0,0,0,0,21,0,0,0,0,0,0
390490052002105,14,3,0,0,0,0,0,15,0,0,0,0,0,0
390490052002106,9,0,0,2,0,0,2,4,0,0,0,0,0,0
390490053001006,4,19,0,3,0,0,1,2,20,0,0,0,0,0
390490053001007,5,36,0,0,0,0,0,7,31,0,0,0,0,2
390490053001008,16,54,0,0,0,1,2,19,62,0,3,0,3,4
390490053001009,11,65,0,3,0,0,4,10,65,2,0,0,1,3
390490053001010,16,63,0,1,0,0,2,6,60,0,0,0,0,4
390490053001011,5,54,0,0,0,0,0,3,45,0,0,0,0,2
390490053001012,11,57,0,0,0,0,2,6,63,0,0,0,0,0
390490053001013,7,30,0,0,0,0,0,1,25,0,0,0,0,3
390490053001014,0,22,0,0,0,0,3,0,21,0,0,0,0,0
390490053001020,0,24,0,0,0,0,2,2,21,0,1,0,0,0
390490053002000,9,18,0,0,0,0,5,9,26,0,0,0,0,4
390490053002001,3,13,0,0,0,0,0,2,13,0,1,0,0,0
390490053002002,9,50,0,0,0,0,0,5,50,0,2,0,0,2
390490053002003,12,11,0,0,0,0,0,12,11,0,3,0,0,3
390490053002004,1,57,0,1,0,0,1,1,51,1,0,0,0,3
390490053002005,4,16,0,0,0,0,2,6,10,0,0,0,0,2
