White,Black,AIAN,Asian,NHPI,Other race alone,Two or more races,total_pop,total_true
51,515,0,9,0,8,26,609,0
0,41,0,5,0,0,4,50,0
20,124,0,0,0,4,1,149,1
8,16,0,0,0,1,1,26,0
13,77,0,5,0,0,6,101,0
4,20,0,5,0,9,0,38,0
3,32,0,8,0,0,5,48,0
19,102,0,3,0,3,12,139,0
2,0,0,0,0,0,0,2,0
12,5,0,5,0,0,0,22,0
125,333,0,42,0,21,15,536,0
59,46,0,13,0,9,10,137,0
12,23,0,0,0,0,1,36,1
12,25,0,1,0,3,6,47,0
41,294,0,5,1,6,11,358,1
46,173,0,0,0,5,0,224,0
9,88,0,0,2,7,3,109,0
52,126,1,13,0,11,18,221,0
3,18,0,3,0,0,0,24,0
11,72,0,0,0,4,0,87,0
30,68,0,4,0,0,10,112,0
5,56,0,2,0,5,0,68,0
18,672,0,2,0,20,11,723,0
0,71,0,0,0,0,0,71,0
1,133,0,1,0,0,6,141,0
0,19,0,0,0,0,0,19,0
0,65,0,0,0,0,0,65,0
0,70,0,0,0,0,3,73,0
0,1,0,0,0,0,0,1,0
38,249,0,10,0,1,6,304,0
26,11,2,4,0,0,6,49,0
8,26,0,3,0,2,0,39,0
61,85,2,35,0,9,3,195,0
7,1,0,4,0,0,7,19,0
13,22,0,5,0,0,0,40,0
3,1,0,0,0,4,0,8,0
12,27,1,3,0,0,2,45,0
21,85,0,6,0,3,5,120,0
1,121,0,0,0,1,4,127,0
0,71,1,0,0,0,0,72,0
22,155,0,2,0,0,2,181,0
38,473,2,0,6,1,15,535,0
0,75,1,0,0,0,0,76,1
0,4,0,0,0,0,0,4,0
0,57,0,0,0,0,1,58,0
5,198,0,0,0,2,9,214,0
2,61,0,0,0,3,1,67,0
1,220,0,0,0,2,8,231,0
1,158,0,0,0,1,1,161,0
8,8,0,0,0,4,1,21,0
5,0,0,0,0,0,1,6,0
4,0,0,0,0,0,0,4,0
24,374,1,1,0,3,15,418,0
64,58,2,0,5,4,9,142,0
7,23,0,0,0,0,2,32,0
45,33,0,1,0,9,4,92,0
0,10,0,0,0,0,0,10,0
17,21,0,0,0,1,1,40,0
29,21,0,0,0,0,4,54,0
51,18,0,4,0,0,6,79,0
47,26,0,3,0,1,1,78,1
0,7,0,0,0,0,0,7,0
25,108,0,0,0,5,14,152,0
61,8,0,0,0,15,0,84,0
97,237,0,4,0,11,8,357,0
29,34,0,0,0,0,1,64,0
43,21,0,6,0,6,1,77,1
25,96,0,6,0,0,0,127,0
20,47,0,0,0,4,0,71,0
47,28,1,2,0,0,1,79,1
67,25,0,3,0,0,2,97,0
51,38,0,0,0,0,2,91,0
56,49,0,0,0,0,4,109,0
82,14,0,0,0,1,0,97,0
81,12,1,1,0,3,0,98,1
66,19,0,0,0,11,3,99,0
54,20,0,1,0,0,6,81,0
69,14,0,0,0,6,2,91,0
67,19,0,0,0,0,5,91,0
24,32,0,0,0,0,10,66,0
42,8,0,0,0,0,3,53,0
32,15,0,0,0,0,0,47,0
66,18,0,0,0,0,2,86,0
90,52,0,0,0,0,8,150,0
43,5,0,1,0,0,0,49,0
29,12,0,0,0,2,3,46,0
35,10,0,0,0,1,2,48,0
88,30,0,3,0,3,7,131,0
134,59,0,6,0,5,5,209,0
56,11,0,0,0,7,6,80,0
67,26,0,0,0,8,6,107,0
32,4,0,0,1,5,2,44,0
33,27,0,0,0,0,1,61,0
45,24,0,0,0,1,3,73,0
54,20,0,0,0,4,0,78,0
41,14,0,3,0,0,2,60,0
39,111,0,0,0,3,6,159,0
25,12,0,0,0,0,6,43,0
80,31,0,3,0,6,7,127,0
30,15,0,0,0,3,6,54,0
15,7,0,1,0,0,0,23,0
24,7,0,0,0,0,0,31,0
9,0,0,0,0,0,0,9,0
20,12,0,0,0,14,7,53,0
5,0,0,0,0,0,0,5,0
7,12,0,0,0,6,0,25,0
4,5,0,0,0,0,2,11,0
20,2,0,0,0,4,0,26,0
20,14,0,0,0,0,1,35,1
3,1,0,0,0,4,0,8,0
7,4,0,0,0,0,0,11,0
17,0,0,2,0,0,0,19,0
12,1,0,0,0,1,0,14,1
17,0,0,0,0,5,1,23,0
15,6,0,0,0,4,0,25,0
36,2,0,0,0,0,0,38,0
13,4,0,0,0,0,0,17,0
27,2,0,0,0,0,0,29,0
22,5,0,0,0,7,1,35,0
24,9,0,2,0,3,0,38,0
6,1,0,0,0,0,0,7,0
22,22,0,0,0,0,6,50,0
49,133,0,2,0,10,14,208,0
171,430,2,1,0,45,29,678,0
33,29,0,0,0,3,2,67,0
22,38,1,0,0,0,4,65,0
83,155,11,1,0,94,28,372,0
42,41,0,0,0,0,2,85,0
10,26,0,0,0,3,0,39,0
20,45,1,0,0,2,1,69,0
51,149,1,0,0,3,11,215,1
84,40,1,1,0,7,5,138,1
97,46,2,0,0,23,8,176,0
16,10,0,0,0,0,0,26,0
38,0,0,0,0,0,0,38,0
168,302,0,11,0,70,31,582,0
8,6,0,0,0,0,0,14,0
19,10,0,0,0,3,0,32,0
19,5,0,1,0,0,0,25,0
22,9,0,1,0,0,5,37,0
46,12,0,0,0,3,7,68,0
32,1,1,3,0,0,2,39,0
29,18,0,0,0,2,8,57,0
21,0,1,1,0,9,0,32,0
17,21,0,0,0,3,1,42,0
170,510,10,210,0,153,83,1136,0
42,10,0,0,0,0,0,52,0
37,10,0,0,0,4,2,53,0
39,4,0,1,0,0,0,44,0
18,8,0,0,0,0,0,26,0
11,11,1,0,0,0,0,23,0
14,8,0,0,0,4,1,27,0
26,4,0,5,0,0,0,35,0
24,5,0,0,0,0,0,29,0
39,6,0,3,0,0,0,48,0
46,8,0,0,0,4,0,58,0
52,12,1,0,0,9,3,77,0
109,52,0,18,0,10,8,197,0
40,38,0,19,0,0,3,100,0
25,19,0,0,0,0,7,51,0
20,11,0,0,0,3,0,34,0
85,2,0,0,0,5,4,96,0
44,2,0,0,0,0,7,53,0
35,1,0,0,0,5,0,41,0
27,10,0,1,0,0,2,40,0
25,8,0,0,0,0,0,33,0
62,16,0,0,0,3,4,85,0
32,13,0,3,0,0,0,48,0
38,10,0,1,0,4,7,60,0
102,35,1,0,0,4,6,148,0
24,32,0,0,0,0,4,60,0
40,15,0,0,0,0,2,57,0
20,10,0,0,0,0,0,30,0
64,6,0,6,0,2,6,84,0
39,14,0,12,0,5,2,72,0
62,54,1,0,0,5,0,122,0
24,31,0,3,0,8,0,66,0
40,5,0,6,0,0,2,53,0
78,116,0,17,0,0,9,220,0
21,34,0,4,0,0,5,64,0
109,17,1,0,0,4,5,136,0
30,2,0,1,0,0,0,33,0
52,13,0,0,0,7,6,78,0
41,7,2,8,0,3,3,64,0
158,72,1,6,0,10,5,252,0
46,23,0,1,0,8,2,80,0
25,9,0,0,0,5,0,39,0
4,0,0,0,0,0,0,4,0
2,0,0,0,0,0,0,2,0
43,25,0,9,0,0,0,77,0
79,37,0,0,0,17,0,133,0
5,2,0,0,0,0,0,7,0
2,3,0,4,0,0,0,9,0
5,5,0,0,0,0,0,10,0
113,297,1,6,0,1,16,434,0
44,12,1,5,0,6,0,68,1
48,7,0,0,0,0,0,55,0
40,6,0,3,0,0,0,49,0
46,7,0,0,0,0,0,53,0
44,16,0,3,0,0,1,64,0
49,77,0,0,0,6,9,141,0
25,15,0,10,0,0,5,55,0
29,14,0,0,0,3,7,53,0
57,8,0,11,0,0,2,78,0
59,9,0,0,0,0,1,69,0
51,13,0,0,0,0,2,66,0
41,1,0,5,0,0,1,48,1
75,51,0,0,0,2,6,134,0
69,4,0,0,1,0,1,75,0
38,10,0,7,0,0,0,55,0
80,17,2,0,0,1,4,104,0
39,9,0,1,0,0,6,55,1
9,2,0,8,0,6,0,25,0
143,147,3,0,0,47,31,371,0
42,35,0,6,2,15,5,105,0
68,0,0,2,0,0,1,71,0
47,11,4,0,0,0,0,62,0
41,11,0,0,0,0,1,53,0
26,0,0,0,0,0,0,26,0
31,2,1,0,0,0,0,34,0
56,20,0,6,0,1,0,83,0
133,20,3,3,0,7,16,182,0
47,12,0,1,0,0,0,60,0
41,12,0,0,0,0,1,54,0
49,2,0,0,1,0,0,52,0
23,6,0,5,0,0,0,34,0
51,4,0,0,0,0,2,57,0
296,64,1,6,0,0,12,379,0
49,10,0,0,0,0,0,59,0
94,16,0,3,0,0,1,114,0
0,0,0,0,0,0,1,1,0
62,6,0,0,0,0,0,68,0
30,0,0,0,0,0,0,30,0
24,2,0,0,0,0,0,26,0
50,4,0,5,0,0,0,59,0
63,38,0,1,0,22,3,127,0
68,1,0,4,0,0,0,73,0
33,5,0,2,0,2,1,43,0
70,1,1,0,0,0,0,72,0
80,5,0,0,0,0,0,85,0
44,2,0,3,0,0,0,49,0
56,16,0,0,0,0,2,74,0
125,20,0,0,0,0,0,145,0
32,4,0,0,0,0,0,36,0
7,0,0,0,0,0,0,7,0
77,9,0,1,0,0,4,91,0
9,0,0,0,0,0,0,9,0
23,0,0,1,0,0,3,27,0
15,0,0,1,0,0,0,16,0
52,4,0,2,0,0,5,63,0
53,1,0,1,0,0,0,55,0
44,3,0,0,0,0,0,47,0
22,0,0,1,0,0,0,23,0
82,0,0,2,0,0,0,84,0
37,7,0,0,0,0,0,44,0
28,0,0,0,0,0,1,29,1
52,0,0,2,0,0,1,55,0
52,0,0,0,0,0,2,54,0
71,0,0,0,0,0,0,71,0
5,0,0,0,0,0,1,6,0
40,0,0,0,0,0,2,42,0
33,0,0,1,0,1,0,35,0
38,0,0,0,0,0,1,39,0
263,3,0,9,0,3,9,287,0
32,0,0,0,0,0,0,32,0
68,0,0,4,0,1,3,76,0
50,5,0,6,0,0,5,66,0
68,0,0,2,0,0,0,70,0
224,5,1,18,0,3,2,253,0
19,0,0,0,0,0,0,19,0
48,0,0,0,0,0,0,48,0
18,0,0,0,0,0,0,18,0
50,0,0,3,0,0,2,55,0
41,0,0,0,0,0,0,41,0
142,1,0,1,0,4,3,151,0
66,1,0,1,0,0,1,69,0
54,2,0,0,0,1,0,57,0
56,0,0,5,0,0,1,62,0
20,2,0,0,0,0,0,22,0
28,0,0,0,0,0,0,28,0
22,0,0,2,0,0,0,24,0
23,0,0,0,0,0,0,23,0
24,0,0,0,0,0,0,24,0
21,1,1,0,0,0,0,23,1
38,0,0,2,0,0,3,43,0
52,1,0,1,0,0,2,56,0
14,0,0,0,0,0,0,14,0
34,6,0,1,0,0,0,41,0
21,0,0,3,0,2,0,26,0
43,3,0,0,0,0,0,46,0
16,0,0,0,0,0,1,17,0
15,0,0,1,0,0,0,16,0
32,2,0,2,0,0,0,36,0
26,0,0,0,0,0,0,26,0
25,1,0,0,0,0,0,26,0
46,1,0,0,0,3,5,55,0
60,1,1,0,0,0,5,67,1
59,0,0,0,0,0,0,59,0
33,4,0,7,0,0,3,47,0
43,0,0,1,0,0,0,44,0
55,0,0,6,0,0,2,63,0
38,0,0,2,0,0,0,40,0
162,23,1,65,0,2,9,262,0
118,16,0,5,0,2,6,147,0
69,10,0,6,0,0,3,88,0
38,0,0,8,0,0,0,46,0
36,0,0,0,0,0,1,37,0
38,1,1,0,0,0,0,40,0
17,0,0,0,0,0,0,17,0
66,2,0,2,0,0,0,70,0
515,32,0,34,0,14,33,628,0
41,6,0,2,0,0,3,52,0
115,13,0,0,0,4,3,135,0
88,5,0,1,0,0,3,97,0
32,0,0,0,0,0,0,32,0
159,27,0,4,0,2,1,193,0
34,0,0,0,0,1,1,36,0
44,0,0,1,0,0,2,47,0
103,0,0,0,0,0,0,103,0
76,0,0,0,0,0,0,76,0
35,0,0,2,0,0,0,37,0
46,2,0,0,0,1,0,49,1
80,5,0,0,0,0,1,86,0
45,6,0,5,0,0,2,58,0
50,0,0,1,0,5,1,57,0
31,0,0,0,0,0,4,35,0
2,0,0,0,0,0,0,2,0
238,11,0,7,0,5,8,269,0
319,31,1,12,0,1,6,370,0
156,6,0,6,0,0,6,174,0
71,0,0,0,2,0,4,77,0
195,14,0,17,0,2,0,228,0
89,1,0,3,0,1,0,94,0
167,8,0,6,0,0,3,184,0
18,0,0,3,0,0,0,21,0
54,3,0,1,0,0,4,62,0
114,13,0,2,0,0,2,131,0
47,0,0,0,0,0,0,47,0
28,0,0,0,0,0,0,28,0
126,4,0,9,0,0,0,139,0
36,1,0,0,0,0,0,37,1
38,0,0,0,0,0,1,39,0
31,0,0,1,0,0,0,32,0
273,2,0,6,0,1,15,297,0
48,6,0,0,0,0,0,54,0
35,2,0,7,0,0,6,50,0
38,0,0,0,0,0,0,38,0
17,2,0,14,0,0,0,33,0
295,18,3,158,0,3,24,501,0
51,32,0,88,2,0,5,178,0
192,8,0,38,0,4,6,248,0
597,175,2,294,0,34,53,1155,0
356,47,1,338,0,37,26,805,1
84,13,0,20,0,5,2,124,0
24,4,0,4,0,0,0,32,0
351,49,2,284,0,1,12,699,0
156,14,0,96,0,1,8,275,0
42,1,0,2,0,0,0,45,0
91,2,0,5,0,1,10,109,0
41,0,1,0,0,0,0,42,0
79,4,1,7,1,0,0,92,0
61,1,1,1,0,0,3,67,0
44,0,0,2,0,0,0,46,0
34,0,0,2,0,0,0,36,0
23,0,0,0,0,0,6,29,0
28,0,0,1,0,0,0,29,1
85,5,0,3,0,0,2,95,0
2,0,0,0,0,0,0,2,0
35,0,0,8,0,2,6,51,0
185,12,0,38,0,4,7,246,0
327,24,0,146,0,9,12,518,0
12,0,0,1,0,0,1,14,0
180,9,2,29,0,3,4,227,0
234,15,0,38,0,4,4,295,0
27,2,0,4,0,0,1,34,1
130,1,5,12,0,0,5,153,0
43,0,0,1,0,0,2,46,0
312,25,0,29,0,5,6,377,0
179,10,5,10,0,1,6,211,0
30,0,0,2,0,0,2,34,0
109,0,0,0,0,0,5,114,0
98,1,0,2,0,0,1,102,0
105,0,0,0,0,0,0,105,0
71,0,0,0,0,0,0,71,0
103,1,0,0,0,2,7,113,0
117,0,0,0,0,0,2,119,0
68,0,0,4,0,0,0,72,0
44,0,0,0,0,0,4,48,0
181,0,0,5,0,1,5,192,0
40,0,0,0,0,0,0,40,0
50,0,0,0,0,0,0,50,0
6,0,0,0,0,0,0,6,0
4,0,0,0,0,0,0,4,0
0,4,0,0,0,0,0,4,0
1,0,0,0,0,0,0,1,0
60,0,0,3,0,0,0,63,0
3,0,0,0,0,0,0,3,0
13,0,0,0,0,0,2,15,0
14,0,0,0,0,0,0,14,0
16,6,0,1,0,0,0,23,1
10,0,0,0,0,0,0,10,0
4,0,0,0,0,0,0,4,0
131,2,0,1,0,0,0,134,0
8,0,0,0,0,0,0,8,0
2,0,0,0,0,0,0,2,0
7,0,0,0,0,0,0,7,0
18,0,0,0,0,0,0,18,0
36,2,0,0,0,2,0,40,0
18,0,0,0,0,0,0,18,0
7,0,0,0,0,0,0,7,0
30,0,0,0,0,0,0,30,0
44,0,0,0,1,0,0,45,0
10,0,0,3,0,0,2,15,0
9,0,0,0,0,0,0,9,0
2,0,0,0,0,0,0,2,0
5,0,0,0,0,0,0,5,0
6,0,0,0,0,0,0,6,0
133,0,0,0,0,0,4,137,0
8,0,0,0,0,0,0,8,0
161,2,0,34,0,0,12,209,0
52,0,0,9,0,0,0,61,0
118,4,3,13,0,2,1,141,1
7,0,0,9,0,0,2,18,0
96,0,0,8,0,0,3,107,0
47,4,0,5,0,0,2,58,0
37,0,0,8,0,5,1,51,0
124,7,0,37,0,0,7,175,0
48,0,0,21,0,0,0,69,0
11,0,0,0,0,0,0,11,0
54,0,0,18,0,0,3,75,0
50,21,0,4,0,0,0,75,0
4,0,0,0,0,0,0,4,0
249,9,0,4,0,0,7,269,0
187,0,0,22,0,0,0,209,0
54,1,0,10,0,1,4,70,0
40,0,0,6,0,0,1,47,0
37,0,0,7,0,0,0,44,0
8,0,0,0,0,0,0,8,0
24,2,0,9,0,0,1,36,0
38,0,1,1,0,0,2,42,0
1,0,0,0,0,0,0,1,1
9,0,0,0,0,0,0,9,0
3,0,0,0,0,0,0,3,0
30,3,0,3,0,0,0,36,0
80,0,0,17,0,0,0,97,0
28,0,0,14,0,0,2,44,0
271,14,1,59,0,2,14,361,0
19,0,0,2,0,0,0,21,0
28,0,0,0,0,0,0,28,0
47,0,0,1,0,0,0,48,0
19,0,0,0,0,0,1,20,0
27,0,0,0,0,0,0,27,0
23,1,0,0,0,0,0,24,0
26,3,0,0,0,0,0,29,0
32,0,0,0,0,0,0,32,0
34,0,0,0,0,0,0,34,0
40,0,0,6,0,0,1,47,0
99,3,0,8,0,0,4,114,0
33,0,0,0,0,0,0,33,0
15,0,0,1,0,0,0,16,1
3,0,0,0,0,0,0,3,0
0,4,0,0,0,0,0,4,0
64,3,0,10,0,0,0,77,0
32,0,0,2,0,0,0,34,0
30,0,0,6,0,0,0,36,0
31,0,0,4,0,0,0,35,0
5,0,0,0,0,0,0,5,0
300,2,1,5,0,1,0,309,0
4,0,0,0,0,0,0,4,0
126,5,0,4,0,0,6,141,0
157,0,0,7,0,0,10,174,0
0,0,0,4,0,0,0,4,0
3,1,0,0,0,0,3,7,0
12,0,0,1,0,0,0,13,1
30,0,0,3,0,0,0,33,0
0,0,0,0,0,0,2,2,0
185,0,0,8,0,4,0,197,0
154,14,0,5,0,0,0,173,0
217,21,0,1,0,9,6,254,1
198,62,0,6,0,0,13,279,0
19,41,0,8,0,0,4,72,0
89,23,0,0,7,0,0,119,0
56,71,0,8,0,0,8,143,0
173,4,0,17,1,5,8,208,0
37,0,0,1,0,0,0,38,0
54,5,0,7,0,0,4,70,0
42,0,0,11,0,0,0,53,0
476,19,2,20,0,1,10,528,0
50,0,0,7,0,3,0,60,0
48,1,0,8,0,0,0,57,0
7,0,0,0,0,0,0,7,0
39,1,0,13,0,0,2,55,0
10,0,0,0,0,0,0,10,0
14,0,0,0,0,0,0,14,0
379,5,3,18,0,0,11,416,0
158,0,0,1,0,0,0,159,0
23,0,0,0,0,0,0,23,0
105,1,0,10,0,0,2,118,0
16,0,0,0,0,0,0,16,0
87,0,0,5,0,0,0,92,0
75,1,0,3,0,0,0,79,0
100,0,0,6,0,0,3,109,0
25,0,0,0,0,0,0,25,0
241,2,0,10,0,1,6,260,0
125,2,0,13,0,0,0,140,0
36,0,0,3,0,0,3,42,0
15,0,0,0,0,0,0,15,0
6,0,0,0,0,0,0,6,0
1,0,0,0,0,0,0,1,1
8,0,0,0,0,0,0,8,0
56,0,0,0,0,0,0,56,0
6,0,0,0,0,0,0,6,0
17,0,0,4,0,0,1,22,0
2,0,0,0,0,0,0,2,0
63,1,1,4,0,0,0,69,0
19,1,0,0,0,0,1,21,0
571,9,0,9,0,0,13,602,0
222,4,0,0,0,0,0,226,0
103,0,0,12,0,0,4,119,0
88,0,0,15,0,0,0,103,0
38,1,0,0,0,0,0,39,1
170,5,0,9,0,0,7,191,0
47,0,0,4,0,0,0,51,0
182,18,4,3,0,3,12,222,0
218,4,0,25,0,10,9,266,0
99,19,0,5,0,12,6,141,0
224,6,0,7,0,0,2,239,0
182,12,1,10,0,4,6,215,0
2,0,0,0,0,0,0,2,0
39,0,0,1,0,2,0,42,0
20,0,0,0,0,0,0,20,0
173,0,0,7,0,1,3,184,0
69,0,0,3,0,0,0,72,0
96,6,3,12,0,1,4,122,0
53,8,2,5,0,5,0,73,0
89,1,0,1,0,0,2,93,0
83,0,0,0,0,7,3,93,0
71,5,0,0,0,0,5,81,0
63,0,0,0,0,0,0,63,0
99,0,0,0,0,0,5,104,0
55,0,0,9,0,1,0,65,0
74,0,0,0,0,7,2,83,0
58,2,0,0,0,0,0,60,0
67,0,0,0,0,3,1,71,0
119,0,1,0,0,2,0,122,0
199,2,1,2,0,25,7,236,0
142,2,0,7,0,5,12,168,0
55,5,0,0,0,0,0,60,0
69,4,0,2,0,0,1,76,0
95,3,0,4,0,0,7,109,0
77,0,0,2,0,0,5,84,0
44,0,0,4,0,0,0,48,0
59,4,1,0,0,0,2,66,0
72,4,0,1,0,0,0,77,0
46,10,0,0,0,0,0,56,0
186,0,1,14,0,7,5,213,0
82,1,0,0,0,0,0,83,0
74,0,0,0,0,1,0,75,1
165,2,0,9,0,0,0,176,0
48,0,0,0,0,0,0,48,0
9,0,0,0,0,2,0,11,0
14,0,0,1,0,0,0,15,1
107,0,0,4,0,1,5,117,0
55,3,0,0,0,2,0,60,0
28,0,0,0,0,0,0,28,0
1,0,0,1,0,0,2,4,0
23,1,0,0,0,0,0,24,0
265,35,0,9,0,13,10,332,0
118,9,0,13,0,0,5,145,0
10,0,0,0,0,0,0,10,0
21,0,0,0,0,0,0,21,0
36,0,0,0,0,0,0,36,0
122,6,2,1,0,5,9,145,0
211,7,3,0,0,6,3,230,0
27,0,0,0,0,0,0,27,0
47,0,0,0,0,0,0,47,0
51,0,0,0,0,0,0,51,0
94,0,0,1,0,1,0,96,0
136,1,1,0,0,0,4,142,1
54,0,0,0,0,0,0,54,0
96,0,0,0,0,0,4,100,0
89,7,1,0,0,0,0,97,0
80,0,0,0,0,0,0,80,0
82,2,0,0,0,0,0,84,0
53,4,0,0,0,0,0,57,0
112,0,0,4,0,0,0,116,0
70,0,0,0,0,0,0,70,0
53,0,0,0,0,0,0,53,0
44,0,0,0,0,0,0,44,0
266,5,0,10,0,1,4,286,0
71,3,0,2,0,0,2,78,0
41,2,0,0,0,0,1,44,1
1,0,0,1,0,0,0,2,0
0,2,0,0,0,0,0,2,0
109,1,0,2,0,6,1,119,0
146,5,0,2,0,0,4,157,0
146,3,0,0,0,0,7,156,0
102,4,0,3,0,9,1,119,1
127,1,0,0,0,0,0,128,0
192,1,0,12,0,5,8,218,0
87,1,0,12,0,0,3,103,0
80,1,0,17,0,1,2,101,1
177,5,1,25,0,3,3,214,0
72,1,0,3,0,0,3,79,0
100,1,0,5,0,0,13,119,0
57,1,0,13,0,0,0,71,0
118,7,0,3,0,13,4,145,0
46,7,0,3,0,8,2,66,0
133,8,0,3,0,0,1,145,1
51,0,0,1,0,0,0,52,0
23,1,0,0,0,0,0,24,0
46,3,2,2,0,0,4,57,0
11,0,0,0,0,0,0,11,0
10,5,0,0,0,0,0,15,0
25,8,0,0,0,0,2,35,0
15,1,0,4,0,0,0,20,0
132,2,0,3,0,3,6,146,0
383,29,3,36,0,18,13,482,0
7,0,0,4,0,0,4,15,0
103,5,0,0,0,0,3,111,0
147,4,0,13,0,0,5,169,0
293,10,0,9,0,0,9,321,0
88,4,0,0,0,2,0,94,0
68,15,0,0,0,0,0,83,0
144,2,0,1,0,3,1,151,0
80,0,0,4,0,0,2,86,0
61,1,0,0,0,0,2,64,0
28,1,0,14,0,0,3,46,0
71,4,0,0,0,0,2,77,0
118,7,0,7,0,0,2,134,0
55,0,0,9,0,1,0,65,1
676,32,2,31,0,9,20,770,0
20,0,0,5,0,0,0,25,0
23,1,0,1,0,3,0,28,0
6,3,0,0,0,0,0,9,0
126,0,0,0,0,2,0,128,0
20,0,0,0,0,0,1,21,0
19,0,0,0,0,0,0,19,0
71,0,0,9,0,0,1,81,0
27,1,0,3,0,2,3,36,0
184,2,1,3,0,0,2,192,1
8,1,0,0,0,0,1,10,0
255,3,3,12,0,2,3,278,0
54,12,0,14,0,1,0,81,0
23,0,0,0,0,0,0,23,0
4,0,0,0,0,0,0,4,0
67,5,0,0,0,0,1,73,0
59,0,0,2,0,0,0,61,0
71,0,0,1,0,1,4,77,1
51,0,0,4,0,1,0,56,0
206,16,0,52,0,1,7,282,0
1,0,0,0,0,0,0,1,1
57,3,0,11,0,0,0,71,0
49,0,0,10,0,0,0,59,0
37,1,0,8,0,1,4,51,0
81,10,0,34,0,2,6,133,0
56,0,1,9,0,0,5,71,0
47,3,0,0,0,0,0,50,0
48,4,0,11,0,0,3,66,0
1,0,0,0,0,0,0,1,1
271,26,0,10,0,23,9,339,0
57,1,0,0,2,0,1,61,0
64,0,0,0,0,0,0,64,0
59,5,0,0,0,0,5,69,0
30,0,0,9,0,0,0,39,0
30,0,0,0,0,0,2,32,0
23,8,0,0,0,4,1,36,0
95,1,0,3,0,0,3,102,0
57,12,0,0,0,3,0,72,0
30,4,0,10,0,0,0,44,0
288,8,0,17,1,5,5,324,0
42,2,0,0,0,0,0,44,0
74,1,0,0,0,0,3,78,0
131,0,0,8,0,0,0,139,0
57,1,0,0,0,0,0,58,0
49,0,0,0,0,0,0,49,0
12,0,0,0,0,0,0,12,0
0,3,0,0,0,0,1,4,0
1,0,0,0,0,0,0,1,0
4,0,0,0,0,0,0,4,0
0,0,0,0,0,0,1,1,0
2,1,0,0,0,0,2,5,1
2,0,0,0,0,0,0,2,0
77,8,0,9,0,7,0,101,0
114,5,0,2,0,0,2,123,0
805,11,6,47,0,1,28,898,0
1,0,0,0,0,0,1,2,1
58,0,0,4,0,0,2,64,0
7,0,0,0,0,0,0,7,0
44,1,0,3,0,0,0,48,0
4,3,0,0,0,0,1,8,0
43,0,0,1,0,0,1,45,0
231,6,0,31,0,0,6,274,0
23,5,0,0,0,0,0,28,0
58,0,0,4,0,0,0,62,0
3,0,0,0,0,0,0,3,0
0,0,0,3,0,0,0,3,0
1,0,0,0,0,0,0,1,0
126,4,0,17,0,0,2,149,0
8,0,0,0,0,0,0,8,0
223,10,0,56,0,5,9,303,0
10,2,0,0,0,0,0,12,0
7,2,0,6,0,0,0,15,0
8,0,0,1,0,0,0,9,0
7,0,0,1,0,0,0,8,1
8,0,0,2,0,0,0,10,0
8,1,0,2,0,0,0,11,0
14,0,0,4,0,0,0,18,0
8,1,0,0,0,0,0,9,0
22,0,1,0,0,0,0,23,0
19,1,0,0,0,0,0,20,0
18,1,0,0,0,0,0,19,0
10,0,0,0,0,0,0,10,0
152,30,0,1,0,16,22,221,1
41,0,0,1,0,0,2,44,0
19,0,0,0,0,0,0,19,0
55,1,0,0,0,3,3,62,0
50,3,0,0,0,0,0,53,0
65,16,6,4,0,7,3,101,0
75,5,0,5,0,1,2,88,0
25,9,0,2,0,4,3,43,0
10,0,0,1,0,0,0,11,0
14,0,0,2,0,0,0,16,0
4,0,0,0,0,0,0,4,0
67,2,0,8,0,0,1,78,0
54,9,0,1,0,0,1,65,0
64,0,0,12,0,0,0,76,0
18,0,1,1,0,0,1,21,0
90,5,0,0,0,0,5,100,0
208,51,3,5,0,5,20,292,0
9,1,0,0,0,0,1,11,1
8,0,0,2,0,0,0,10,0
16,0,0,0,0,0,1,17,0
8,0,0,2,0,0,0,10,0
8,1,0,4,0,0,0,13,0
42,0,0,1,0,0,2,45,0
10,0,0,3,0,0,0,13,0
3,0,0,0,0,0,0,3,0
11,4,0,0,0,0,0,15,0
44,0,0,9,0,0,0,53,0
22,0,0,0,0,0,3,25,0
332,20,0,20,0,0,4,376,0
11,0,0,10,0,0,0,21,0
47,0,0,9,0,0,0,56,0
48,0,0,1,0,0,0,49,0
12,0,0,0,0,0,3,15,0
6,0,0,0,0,0,0,6,0
2,0,0,0,0,0,0,2,0
75,0,0,2,0,0,0,77,0
43,0,0,0,0,0,0,43,0
24,0,0,5,0,0,0,29,0
88,0,0,6,0,0,0,94,0
5,0,0,0,0,0,0,5,0
3,0,0,0,0,0,0,3,0
28,0,0,0,0,0,0,28,0
54,0,0,6,0,0,0,60,0
121,1,0,3,0,0,2,127,1
103,9,0,1,0,0,3,116,0
44,0,0,1,0,0,1,46,1
24,0,0,0,0,0,0,24,0
141,2,0,2,0,2,1,148,0
38,0,0,0,0,0,0,38,0
18,0,0,0,0,0,0,18,0
104,2,2,2,0,4,6,120,0
4,0,0,0,0,0,0,4,0
9,0,0,0,0,0,1,10,0
51,0,0,0,0,0,0,51,0
18,2,0,0,0,0,0,20,0
17,4,0,0,0,0,2,23,0
88,0,0,24,0,0,3,115,0
64,0,0,4,0,0,2,70,0
171,8,0,1,0,0,0,180,0
57,1,0,0,0,2,1,61,0
88,0,0,0,0,1,4,93,0
102,1,0,1,0,0,1,105,0
