PUMAID,RAC1P,RAC3P,AGEP,HISP,RELSHIPP,SEX
3904110,2,2,42,1,20,2
3904110,2,2,19,1,25,1
3904110,2,2,18,1,25,1
3904107,1,1,34,1,20,1
3904110,1,1,35,1,20,1
3904110,1,1,31,1,21,2
3904110,1,1,4,1,25,1
3904110,1,1,1,1,25,2
3904106,1,1,47,1,20,2
3904107,1,1,48,1,20,2
3904103,1,1,66,1,20,1
3904103,1,1,61,1,21,2
3904111,1,1,29,2,20,1
3904111,1,1,21,2,21,2
3904106,2,2,58,1,20,2
3904103,1,1,69,1,20,1
3904104,1,1,31,1,20,1
3904104,1,1,29,1,21,2
3904108,1,1,35,1,20,2
3904108,1,1,47,1,34,2
3904106,2,2,54,1,20,2
3904106,2,2,25,1,25,2
3904106,9,16,55,1,20,2
3904106,2,2,76,1,33,2
3904110,1,1,86,1,20,2
3904110,1,1,22,1,20,1
3904110,1,1,23,2,33,1
3904109,2,2,22,1,20,1
3904109,1,1,22,1,28,1
3904109,2,2,22,1,28,1
3904103,2,2,53,1,20,1
3904103,9,21,52,1,21,2
3904103,9,78,16,1,25,2
3904111,1,1,54,1,20,1
3904111,1,1,49,1,21,2
3904111,1,1,18,1,25,1
3904109,1,1,50,1,20,2
3904109,1,1,50,1,21,1
3904109,1,1,15,1,25,2
3904101,1,1,61,1,20,1
3904104,1,1,42,1,20,2
3904107,2,2,68,1,20,2
3904107,2,2,71,1,21,1
3904109,1,1,33,1,20,1
3904109,1,1,30,1,21,2
3904109,1,1,5,1,25,1
3904109,1,1,0,1,25,1
3904111,1,1,54,1,20,2
3904111,1,1,16,1,25,1
3904105,1,1,26,1,20,2
3904105,1,1,25,1,22,1
3904109,2,2,47,1,20,2
3904109,2,2,52,1,21,1
3904109,2,2,19,1,25,2
3904109,2,2,17,1,25,2
3904108,1,1,55,1,20,1
3904111,1,1,64,1,20,2
3904107,2,2,44,4,20,2
3904104,1,1,38,1,20,2
3904106,2,2,46,1,20,2
3904106,2,2,25,1,25,1
3904104,1,1,65,1,20,1
3904104,1,1,62,1,21,2
3904106,6,4,22,1,20,2
3904106,6,4,23,1,21,1
3904106,2,2,53,1,20,2
3904106,2,2,14,1,25,1
3904107,2,2,66,1,20,2
3904107,2,2,69,1,21,1
3904107,2,2,22,1,30,2
3904107,2,2,22,1,30,2
3904101,1,1,70,1,20,2
3904101,1,1,66,1,21,1
3904107,1,1,72,1,20,2
3904107,9,16,37,1,26,1
3904103,1,1,59,1,20,1
3904103,1,1,58,1,21,2
3904103,1,1,30,1,20,1
3904102,2,2,35,1,20,1
3904107,2,2,57,1,20,1
3904107,2,2,57,1,21,2
3904111,1,1,39,1,20,1
3904111,1,1,40,1,21,2
3904111,1,1,11,1,25,2
3904111,1,1,7,1,25,2
3904108,1,1,34,1,20,1
3904107,1,1,61,1,20,2
3904107,9,16,18,1,30,2
3904104,1,1,28,1,20,1
3904104,1,1,26,1,21,2
3904105,1,1,20,1,20,2
3904106,1,1,40,1,20,1
3904101,1,1,46,1,20,2
3904101,1,1,50,1,21,1
3904101,1,1,17,1,25,2
3904103,1,1,46,1,20,1
3904103,1,1,41,1,21,2
3904103,1,1,9,1,27,1
3904103,1,1,5,1,27,1
3904104,1,1,54,1,20,2
3904104,1,1,20,1,25,2
3904103,1,1,39,1,20,2
3904103,1,1,38,1,21,1
3904103,1,1,14,1,25,2
3904103,1,1,13,1,25,1
3904103,1,1,11,1,25,2
3904109,1,1,57,1,20,1
3904109,1,1,57,1,21,2
3904103,1,1,61,1,20,1
3904103,1,1,66,1,21,2
3904102,1,1,59,1,20,2
3904102,1,1,71,1,21,1
3904107,1,1,31,1,20,1
3904105,8,15,39,24,20,2
3904105,8,15,16,24,25,1
3904105,8,15,12,24,25,2
3904105,8,15,1,24,25,2
3904102,1,1,24,1,20,2
3904111,1,1,50,1,20,1
3904111,1,1,50,1,21,2
3904104,1,1,30,1,20,1
3904107,2,2,62,1,20,1
3904101,1,1,47,1,20,1
3904101,1,1,40,1,21,2
3904101,1,1,11,1,25,2
3904111,1,1,66,1,20,2
3904111,1,1,47,1,25,1
3904105,1,1,61,1,20,1
3904111,1,1,70,1,20,2
3904111,1,1,76,1,21,1
3904109,2,2,69,1,20,2
3904109,2,2,38,1,25,1
3904109,1,1,75,1,20,1
3904109,1,1,75,1,21,2
3904107,1,1,65,1,20,1
3904104,1,1,55,1,20,1
3904101,1,1,46,1,20,2
3904101,1,1,4,1,25,1
3904106,2,2,64,1,20,2
3904106,2,2,39,1,25,2
3904106,2,2,19,1,25,1
3904106,2,2,5,1,30,1
3904105,1,1,40,1,20,1
3904105,1,1,38,1,21,2
3904105,1,1,6,1,25,2
3904105,1,1,3,1,25,1
3904104,1,1,70,1,20,1
3904104,1,1,70,1,21,2
3904104,1,1,49,1,25,2
3904104,1,1,19,1,30,1
3904104,1,1,49,1,32,2
3904111,1,1,53,1,20,2
3904111,1,1,19,1,25,1
3904111,1,1,16,1,25,2
3904107,1,1,77,1,20,2
3904102,1,1,24,1,20,1
3904105,1,1,62,1,20,2
3904105,1,1,68,1,23,2
3904106,2,2,45,1,20,1
3904106,2,2,37,1,21,2
3904106,2,2,10,1,25,2
3904106,2,2,8,1,25,1
3904106,2,2,4,1,25,1
3904107,1,1,31,1,20,2
3904107,2,2,79,1,20,1
3904109,1,1,68,1,20,2
3904107,1,1,49,1,20,1
3904107,1,1,52,1,23,1
3904108,1,1,60,1,20,1
3904104,1,1,59,1,20,1
3904104,1,1,30,1,20,2
3904104,1,1,32,1,21,1
3904101,1,1,79,1,20,2
3904107,1,1,27,1,20,1
3904107,1,1,27,1,34,1
3904103,1,1,30,1,20,1
3904104,1,1,49,1,20,1
3904104,1,1,49,1,21,2
3904104,1,1,15,1,25,1
3904104,1,1,69,1,20,1
3904104,1,1,57,1,22,2
3904109,1,1,28,1,20,1
3904109,1,1,26,1,22,2
3904109,1,1,1,1,25,2
3904109,1,1,4,1,27,1
3904110,1,1,75,1,20,2
3904110,1,1,80,1,28,2
3904104,1,1,34,1,20,1
3904104,1,1,35,1,21,2
3904111,1,1,50,1,20,1
3904111,1,1,58,1,21,2
3904104,1,1,28,1,20,1
3904105,1,1,27,1,20,1
3904105,1,1,26,1,21,2
3904101,6,5,32,1,20,2
3904101,6,5,68,1,29,1
3904101,6,5,60,1,29,2
3904111,1,1,56,1,20,1
3904111,1,1,54,1,21,2
3904101,1,1,68,1,20,1
3904101,1,1,60,1,24,1
3904101,1,1,39,1,20,1
3904101,1,1,33,1,21,2
3904101,1,1,0,1,25,2
3904107,1,1,52,1,20,1
3904107,1,1,52,1,21,2
3904105,1,1,27,1,20,2
3904101,5,3,34,1,20,2
3904101,1,1,34,1,22,1
3904101,9,17,7,1,25,1
3904101,9,17,0,1,25,2
3904102,1,1,30,1,20,2
3904102,1,1,30,1,21,1
3904102,1,1,0,1,25,2
3904107,2,2,72,1,20,2
3904107,2,2,50,1,25,1
3904107,2,2,21,1,30,1
3904102,1,1,64,1,20,2
3904109,1,1,37,1,20,1
3904109,1,1,40,1,22,2
3904109,1,1,15,1,25,2
3904109,1,1,14,1,25,1
3904108,2,2,82,1,20,2
3904101,1,1,29,1,20,1
3904101,1,1,28,1,21,2
3904101,1,1,0,1,25,2
3904110,1,1,60,1,20,2
3904110,1,1,50,1,21,1
3904109,1,1,53,1,20,2
3904109,1,1,39,1,23,2
3904103,6,4,34,1,20,1
3904103,6,4,28,1,21,2
3904103,6,4,2,1,25,1
3904111,1,1,26,1,20,1
3904111,1,1,76,1,36,1
3904104,1,1,22,1,20,2
3904104,1,1,56,1,20,2
3904106,1,1,30,1,20,2
3904106,1,1,0,3,25,1
3904109,1,1,57,1,20,2
3904109,1,1,22,1,30,1
3904109,1,1,20,1,30,1
3904102,1,1,37,1,20,2
3904102,1,1,38,1,21,1
3904102,1,1,4,1,25,2
3904102,1,1,3,1,25,1
3904108,1,1,85,1,20,1
3904108,1,1,81,1,21,2
3904108,1,1,57,1,27,2
3904108,1,1,23,1,30,2
3904108,2,2,15,1,30,1
3904108,1,1,13,1,30,1
3904108,1,1,2,1,30,2
3904111,6,4,46,1,20,1
3904111,6,4,44,1,21,2
3904111,6,4,14,1,25,2
3904111,6,4,11,1,25,2
3904101,1,1,63,1,20,2
3904102,1,1,62,1,20,2
3904105,1,1,63,1,20,2
3904105,1,1,62,1,21,1
3904102,1,1,29,1,20,1
3904102,1,1,29,1,21,2
3904109,1,1,37,1,20,2
3904109,1,1,23,1,25,1
3904109,1,1,23,1,25,2
3904109,1,1,20,1,25,1
3904109,1,1,20,1,36,1
3904109,2,2,71,1,20,2
3904109,2,2,18,1,30,1
3904107,1,1,66,1,20,1
3904107,2,2,66,1,21,2
3904107,2,2,28,1,26,1
3904107,1,1,67,1,20,2
3904111,1,1,49,1,20,2
3904111,1,1,23,1,25,2
3904111,1,1,20,1,25,1
3904101,1,1,25,1,20,2
3904101,1,1,32,1,21,1
3904104,1,1,83,1,20,1
3904104,1,1,81,1,21,2
3904104,1,1,34,1,20,2
3904104,1,1,36,1,21,1
3904104,1,1,7,1,25,2
3904104,1,1,5,1,25,1
3904104,1,1,4,1,25,2
3904104,1,1,1,1,25,2
3904104,1,1,80,1,20,1
3904108,1,1,45,1,20,2
3904108,1,1,13,1,25,1
3904106,1,1,65,1,20,2
3904106,1,1,20,1,35,2
3904104,1,1,52,1,20,2
3904104,1,1,53,1,22,1
3904101,1,1,29,1,20,2
3904101,2,2,32,1,21,1
3904111,1,1,49,1,20,1
3904103,6,4,57,1,20,1
3904103,6,4,53,1,21,2
3904103,6,4,22,1,25,1
3904108,1,1,69,1,20,2
3904107,2,2,56,1,20,2
3904105,1,1,65,1,20,1
3904105,1,1,64,1,21,2
3904107,1,1,52,2,20,1
3904107,1,1,50,1,24,1
3904102,1,1,57,1,20,1
3904103,1,1,53,1,20,1
3904103,1,1,52,1,21,2
3904103,1,1,17,1,25,1
3904103,1,1,15,1,25,2
3904109,1,1,61,1,20,1
3904109,1,1,56,1,21,2
3904109,1,1,81,1,31,1
3904109,1,1,79,1,31,2
3904109,1,1,29,1,20,2
3904108,2,2,60,1,20,1
3904108,2,2,57,1,21,2
3904108,2,2,17,1,25,1
3904101,1,1,45,1,20,1
3904101,1,1,43,1,28,1
3904101,1,1,39,1,28,2
3904101,1,1,75,1,29,2
3904101,1,1,19,1,33,1
3904101,1,1,17,1,33,2
3904101,1,1,15,1,33,2
3904101,1,1,13,1,33,1
3904108,1,1,49,1,20,2
3904104,1,1,64,1,20,1
3904104,1,1,54,1,21,2
3904101,1,1,36,1,20,1
3904105,1,1,65,1,20,1
3904105,1,1,65,1,21,2
3904105,1,1,59,1,20,1
3904104,1,1,50,1,20,1
3904104,1,1,38,2,21,2
3904104,1,1,10,1,25,1
3904104,1,1,6,1,25,1
3904105,1,1,70,1,20,2
3904105,1,1,73,1,23,2
3904104,1,1,59,1,20,1
3904104,1,1,58,1,21,2
3904103,1,1,65,1,20,1
3904103,1,1,59,1,21,2
3904103,6,8,44,1,20,2
3904105,1,1,27,1,20,2
3904111,1,1,31,1,20,2
3904111,1,1,38,1,21,1
3904111,1,1,0,1,25,2
3904107,1,1,57,1,20,2
3904107,1,1,57,1,21,1
3904107,1,1,17,1,25,2
3904102,1,1,30,1,20,2
3904102,1,1,33,1,21,1
3904106,2,2,71,1,20,1
3904106,2,2,59,1,21,2
3904105,2,2,64,1,20,1
3904104,1,1,56,1,20,2
3904104,1,1,20,1,25,1
3904104,1,1,16,1,25,1
3904106,2,2,52,1,20,2
3904106,2,2,33,1,25,1
3904103,1,1,42,1,20,2
3904103,1,1,40,1,21,1
3904103,1,1,16,1,25,1
3904103,1,1,6,1,25,1
3904102,1,1,70,1,20,2
3904107,2,2,67,1,20,1
3904110,9,16,30,1,20,1
3904110,9,16,28,1,22,2
3904103,1,1,73,1,20,1
3904103,1,1,72,1,21,2
3904102,1,1,46,1,20,1
3904102,1,1,49,1,21,2
3904102,1,1,17,1,25,2
3904102,1,1,15,1,25,1
3904102,1,1,12,1,25,1
3904105,1,1,64,1,20,1
3904105,1,1,67,1,21,2
3904101,2,2,48,1,20,1
3904101,2,2,13,1,25,1
3904105,1,1,26,1,20,2
3904108,2,2,40,1,20,1
3904108,2,2,43,1,22,2
3904108,1,1,54,1,20,1
3904108,1,1,21,1,25,1
3904110,6,10,61,1,20,2
3904110,6,10,74,1,21,1
3904110,6,10,33,1,25,1
3904104,1,1,63,1,20,1
3904106,9,16,48,1,20,2
3904104,1,1,54,1,20,2
3904105,1,1,25,1,20,1
3904105,1,1,25,1,34,1
3904109,1,1,64,1,20,1
3904109,1,1,63,1,21,2
3904107,2,2,76,1,20,2
3904107,1,1,46,1,20,1
3904107,1,1,47,1,21,2
3904107,1,1,17,1,25,1
3904107,1,1,14,1,25,2
3904106,1,1,51,1,20,2
3904110,1,1,79,1,20,1
3904110,1,1,71,1,20,1
3904111,1,1,39,1,20,1
3904111,1,1,36,1,21,2
3904111,1,1,4,1,25,2
3904107,1,1,67,1,20,1
3904107,1,1,64,1,21,2
3904107,1,1,35,1,25,2
3904103,1,1,55,1,20,1
3904110,1,1,26,1,20,1
3904107,2,2,67,1,20,2
3904107,2,2,25,1,25,2
3904104,1,1,61,1,20,2
3904104,1,1,61,1,21,1
3904104,1,1,32,1,25,2
3904105,1,1,25,1,20,1
3904103,1,1,28,1,20,1
3904103,1,1,25,1,21,2
3904105,1,1,71,1,20,2
3904105,1,1,72,1,21,1
3904108,1,1,54,1,20,1
3904104,1,1,80,1,20,2
3904108,1,1,28,1,20,1
3904108,1,1,29,1,21,2
3904108,1,1,2,1,25,1
3904107,1,1,63,1,20,1
3904111,2,2,34,1,20,2
3904111,2,2,33,1,28,1
3904102,1,1,64,1,20,1
3904102,1,1,64,1,21,2
3904107,2,2,64,1,20,2
3904107,2,2,67,1,21,1
3904107,2,2,44,1,25,1
3904107,2,2,34,1,25,2
3904107,2,2,14,1,30,1
3904107,2,2,6,1,30,2
3904107,2,2,5,1,30,2
3904109,1,1,42,1,20,1
3904109,1,1,39,1,21,2
3904109,1,1,24,1,25,2
3904109,1,1,18,1,25,1
3904109,1,1,11,1,25,1
3904101,1,1,68,1,20,1
3904101,1,1,68,1,21,2
3904102,1,1,53,1,20,1
3904102,1,1,15,1,25,1
3904110,1,1,74,1,20,1
3904110,1,1,61,1,21,2
3904110,1,1,84,1,28,2
3904102,1,1,49,1,20,2
3904101,1,1,48,1,20,1
3904101,1,1,47,1,21,2
3904101,1,1,18,1,25,2
3904101,1,1,15,1,25,1
3904109,1,1,71,1,20,1
3904109,1,1,80,1,21,2
3904102,1,1,71,1,20,1
3904102,1,1,66,1,21,2
3904107,2,2,46,1,20,2
3904107,2,2,18,1,25,2
3904107,2,2,15,1,25,2
3904109,1,1,43,1,20,1
3904102,1,1,29,1,20,2
3904102,1,1,32,1,34,1
3904105,1,1,28,1,20,2
3904105,1,1,31,1,34,2
3904110,1,1,64,1,20,2
3904101,1,1,48,1,20,2
3904101,1,1,45,1,21,1
3904101,1,1,17,1,25,1
3904101,1,1,11,1,25,1
3904107,1,1,58,1,20,2
3904105,1,1,25,1,20,1
3904105,1,1,25,1,34,1
3904105,1,1,24,1,34,1
3904103,1,1,49,1,20,2
3904103,1,1,15,1,25,2
3904102,1,1,47,1,20,1
3904102,1,1,47,1,21,2
3904102,1,1,11,1,25,2
3904102,1,1,22,1,27,1
3904110,1,1,55,1,20,2
3904104,1,1,27,1,20,1
3904103,1,1,65,1,20,2
3904103,1,1,70,1,21,1
3904104,1,1,37,1,20,2
3904107,2,2,33,1,20,1
3904107,2,2,27,1,24,1
3904105,1,1,61,1,20,1
3904104,1,1,40,1,20,1
3904104,1,1,41,1,34,1
3904104,1,1,40,1,34,2
3904102,1,1,76,1,20,1
3904102,1,1,68,1,21,2
3904110,1,1,33,1,20,1
3904101,2,2,71,1,20,1
3904101,2,2,70,1,21,2
3904101,2,2,41,1,25,1
3904104,1,1,54,1,20,2
3904110,1,1,65,1,20,1
3904102,1,1,80,1,20,2
3904110,1,1,42,1,20,2
3904110,1,1,50,1,21,1
3904110,1,1,16,1,25,1
3904110,1,1,14,1,25,1
3904110,1,1,12,1,25,1
3904110,1,1,21,1,27,2
3904110,1,1,17,1,27,2
3904110,1,1,15,1,27,1
3904109,1,1,39,1,20,1
3904109,1,1,24,1,21,2
3904109,1,1,2,1,25,2
3904109,1,1,43,1,20,2
3904109,1,1,46,1,22,1
3904109,1,1,16,1,25,2
3904109,1,1,14,1,25,2
3904109,1,1,13,1,25,1
3904109,1,1,17,1,36,1
3904109,1,1,7,1,36,2
3904102,1,1,23,1,20,1
3904111,2,2,56,1,20,1
3904111,2,2,62,1,28,2
3904108,2,2,46,1,20,2
3904108,2,2,50,1,22,1
3904105,6,5,23,1,20,2
3904105,6,5,23,1,34,2
3904105,6,5,22,1,34,2
3904105,1,1,68,1,20,1
3904104,1,1,37,1,20,2
3904104,8,15,41,2,22,1
3904104,9,29,10,2,25,2
3904104,9,29,1,2,25,1
3904104,1,1,41,1,28,2
3904104,1,1,34,1,28,1
3904104,1,1,62,1,29,1
3904104,1,1,60,1,29,2
3904104,6,50,30,1,33,1
3904104,1,1,6,1,33,2
3904104,9,88,3,1,33,2
3904104,9,88,1,1,33,1
3904108,1,1,71,1,20,1
3904108,1,1,70,1,21,2
3904105,1,1,31,1,20,2
3904106,2,2,80,1,20,2
3904111,6,4,72,1,20,1
3904111,6,4,66,1,21,2
3904111,6,4,40,1,25,2
3904111,6,4,4,1,30,1
3904111,6,4,0,1,30,1
3904111,6,4,0,1,30,2
3904111,6,4,42,1,32,1
3904103,1,1,52,1,20,1
3904103,1,1,42,1,20,2
3904103,1,1,21,1,25,1
3904103,1,1,16,1,25,1
3904109,2,2,83,1,20,1
3904109,2,2,84,1,21,2
3904109,2,2,55,1,25,1
3904111,1,1,66,1,20,2
3904111,1,1,48,1,25,1
3904104,1,1,37,1,20,1
3904104,1,1,38,1,21,2
3904104,1,1,7,1,25,2
3904104,1,1,5,1,25,2
3904101,1,1,65,1,20,1
3904101,1,1,63,1,21,2
3904104,1,1,44,1,20,1
3904104,1,1,32,1,36,2
3904109,1,1,35,1,20,2
3904109,1,1,47,1,21,1
3904109,1,1,9,1,25,1
3904109,1,1,7,1,25,1
3904109,1,1,17,1,27,2
3904109,1,1,63,1,20,2
3904109,1,1,60,1,36,1
3904109,1,1,56,1,36,2
3904105,1,1,75,1,20,1
3904105,1,1,69,1,21,2
3904107,1,1,66,1,20,1
3904107,1,1,62,1,21,2
3904109,1,1,91,1,20,2
3904106,1,1,75,1,20,2
3904107,2,2,29,1,20,2
3904107,2,2,9,1,25,2
3904109,1,1,61,1,20,1
3904109,1,1,66,1,21,2
3904108,6,5,48,1,20,2
3904106,2,2,53,1,20,1
3904106,2,2,51,1,21,2
3904106,2,2,26,1,25,1
3904102,2,2,67,1,20,2
3904102,2,2,49,1,25,1
3904106,2,2,67,1,20,2
3904106,2,2,69,1,21,1
3904101,1,1,48,1,20,1
3904101,1,1,47,1,21,2
3904101,1,1,15,1,25,1
3904103,6,4,39,1,20,1
3904103,6,4,40,1,21,2
3904103,6,4,9,1,25,1
3904103,6,4,5,1,25,2
3904107,1,1,65,1,20,1
3904104,1,1,54,1,20,1
3904104,1,1,47,1,21,2
3904104,1,1,7,1,25,2
3904104,1,1,7,1,25,2
3904108,1,1,68,1,20,1
3904108,1,1,65,1,21,2
3904106,1,1,32,1,20,2
3904105,1,1,56,1,20,1
3904109,1,1,72,1,20,2
3904109,1,1,73,1,21,1
3904109,1,1,50,1,25,1
3904103,1,1,49,1,20,1
3904103,1,1,59,1,20,1
3904103,1,1,64,1,21,2
3904101,2,2,65,1,20,1
3904101,2,2,57,1,21,2
3904106,2,2,54,1,20,2
3904106,2,2,54,1,21,1
3904106,2,2,19,1,25,1
3904106,8,15,42,2,20,2
3904106,8,15,18,2,25,2
3904106,8,15,16,2,25,2
3904106,8,15,15,2,25,2
3904106,8,15,13,2,25,1
3904106,8,15,10,2,25,2
3904106,8,15,8,2,25,1
3904105,1,1,69,1,20,2
3904104,1,1,94,1,20,2
3904104,1,1,65,1,20,2
3904110,1,1,24,1,20,1
3904110,1,1,24,1,22,2
3904108,1,1,57,1,20,1
3904108,1,1,55,1,21,2
3904108,1,1,27,1,25,1
3904111,1,1,57,1,20,1
3904111,1,1,54,1,21,2
3904111,1,1,18,1,25,2
3904103,8,15,24,5,20,1
3904103,8,15,31,3,24,1
3904107,2,2,74,1,20,1
3904107,1,1,57,1,20,1
3904107,1,1,56,1,21,2
3904108,1,1,76,1,20,2
3904108,1,1,22,1,30,2
3904101,9,60,29,1,20,2
3904101,9,16,29,1,21,1
3904101,9,81,11,1,25,2
3904101,9,60,5,1,25,2
3904101,9,60,0,1,25,2
3904105,1,1,21,1,20,1
3904105,2,2,21,1,36,1
3904111,1,1,91,1,20,1
3904111,1,1,88,1,21,2
3904110,1,1,59,1,20,2
3904101,6,4,48,1,20,1
3904101,6,4,42,1,21,2
3904101,6,4,19,1,25,2
3904101,6,4,16,1,25,1
3904107,1,1,45,1,20,2
3904110,1,1,71,1,20,2
3904110,1,1,71,1,21,1
3904110,1,1,36,1,25,1
3904110,1,1,35,1,20,1
3904110,1,1,31,1,22,2
3904110,1,1,11,1,36,2
3904110,1,1,7,1,36,2
3904110,1,1,5,1,36,2
3904110,1,1,61,1,20,1
3904103,1,1,30,1,20,2
3904108,2,2,50,1,20,2
3904106,1,1,58,1,20,1
3904106,1,1,58,1,21,2
3904106,1,1,26,1,27,1
3904106,1,1,50,1,34,1
3904102,1,1,64,1,20,1
3904102,1,1,60,1,21,2
3904105,1,1,48,1,20,1
3904105,1,1,30,1,20,2
3904110,1,1,51,1,20,1
3904105,1,1,94,1,20,1
3904102,1,1,76,1,20,1
3904102,1,1,59,1,21,2
3904102,1,1,21,1,25,2
3904103,1,1,77,1,20,2
3904103,1,1,77,1,21,1
3904106,1,1,68,1,20,2
3904106,1,1,44,6,22,1
3904102,1,1,60,1,20,1
3904102,1,1,63,1,21,2
3904101,1,1,63,1,20,1
3904110,1,1,29,1,20,2
3904110,1,1,29,1,21,1
3904110,1,1,8,1,25,1
3904110,1,1,2,1,25,1
3904104,1,1,63,1,20,2
3904104,1,1,61,1,21,1
3904101,1,1,24,1,20,2
3904103,1,1,73,1,20,2
3904103,1,1,74,1,21,1
3904106,1,1,45,8,20,2
3904106,1,1,26,2,25,1
3904106,1,1,21,8,25,1
3904106,1,1,10,8,25,2
3904102,2,2,28,1,20,1
3904102,2,2,26,1,22,2
3904111,1,1,24,1,20,1
3904111,1,1,24,1,22,2
3904101,1,1,76,1,20,2
3904101,1,1,57,1,25,2
3904101,1,1,21,1,30,1
3904101,1,1,5,1,30,1
3904101,6,9,43,1,20,1
3904108,1,1,65,1,20,1
3904103,1,1,24,1,20,2
3904111,1,1,61,1,20,1
3904111,1,1,58,1,23,1
3904104,6,5,27,1,20,1
3904104,6,7,23,1,36,1
3904104,9,21,22,1,36,1
3904104,1,1,46,1,20,1
3904104,1,1,49,1,21,2
3904104,1,1,17,1,25,1
3904105,1,1,24,1,20,2
3904105,1,1,24,1,21,1
3904105,1,1,57,1,20,2
3904108,2,2,82,1,20,1
3904108,2,2,77,1,21,2
3904105,1,1,62,1,20,1
3904105,1,1,61,1,21,2
3904105,1,1,26,1,20,1
3904105,1,1,27,1,22,2
3904110,2,2,47,1,20,1
3904103,1,1,33,1,20,2
3904103,2,2,28,1,24,2
3904103,1,1,11,1,25,1
3904109,1,1,61,1,20,2
3904106,2,2,56,1,20,2
3904110,2,2,48,1,20,2
3904110,2,2,31,3,25,1
3904110,2,2,44,1,34,2
3904110,2,2,22,1,34,1
3904109,1,1,41,1,20,1
3904109,1,1,68,1,29,2
3904109,1,1,66,1,33,1
3904101,1,1,74,1,20,2
3904102,1,1,73,1,20,1
3904102,1,1,77,1,21,2
3904102,1,1,65,1,20,2
3904111,1,1,57,1,20,1
3904111,1,1,25,1,25,2
3904111,1,1,24,1,25,2
3904102,1,1,86,1,20,2
3904104,1,1,41,1,20,1
3904104,1,1,46,1,21,2
3904108,2,2,64,1,20,1
3904108,2,2,58,1,21,2
3904108,2,2,29,1,25,2
3904104,1,1,57,1,20,1
3904104,1,1,44,1,21,2
3904107,8,15,41,9,20,1
3904107,8,15,33,9,21,2
3904107,8,15,17,9,25,1
3904107,8,15,9,9,25,1
3904107,8,15,6,9,25,1
3904107,2,2,55,1,20,1
3904107,2,2,50,1,21,2
3904108,1,1,73,1,20,1
3904108,1,1,71,1,21,2
3904106,2,2,51,1,20,1
3904101,1,1,64,1,20,1
3904101,1,1,31,1,25,1
3904102,1,1,51,1,20,2
3904108,1,1,77,1,20,1
3904108,1,1,77,1,21,2
3904105,1,1,21,1,20,2
3904105,6,5,23,1,34,2
3904105,6,9,21,1,34,2
3904105,1,1,21,1,34,2
3904105,1,1,21,1,34,2
3904108,1,1,45,1,20,2
3904108,2,2,46,1,22,1
3904108,8,15,14,1,25,1
3904106,1,1,46,1,20,2
3904106,1,1,57,1,21,1
3904106,1,1,29,1,34,2
3904103,1,1,49,1,20,2
3904103,9,21,57,1,21,1
3904103,9,21,19,1,25,2
3904103,9,21,10,1,25,2
3904105,1,1,43,1,20,1
3904105,1,1,43,3,22,2
3904109,1,1,50,1,20,1
3904109,1,1,47,1,21,2
3904109,1,1,16,1,25,1
3904109,1,1,14,1,25,1
3904109,1,1,12,1,25,2
3904109,1,1,21,1,27,1
3904109,1,1,19,1,27,1
3904105,6,4,22,1,20,1
3904105,1,1,23,1,34,1
3904105,9,24,22,1,34,1
3904110,2,2,71,1,20,2
3904110,1,1,63,1,20,1
3904111,1,1,56,1,20,2
3904105,1,1,44,1,20,1
3904105,1,1,55,1,24,1
3904102,1,1,38,1,20,2
3904102,1,1,38,1,21,1
3904102,1,1,9,1,25,2
3904102,1,1,64,1,20,2
3904102,1,1,58,1,21,1
3904101,1,1,31,1,20,1
3904101,1,1,33,1,21,2
3904101,1,1,10,1,27,2
3904101,1,1,8,1,27,2
3904101,1,1,37,1,20,2
3904101,1,1,30,1,21,1
3904101,1,1,8,1,25,2
3904106,1,1,81,1,20,2
3904105,1,1,27,1,20,1
3904105,1,1,25,1,34,1
3904110,1,1,64,1,20,1
3904110,1,1,60,1,21,2
3904104,1,1,73,1,20,2
3904104,1,1,65,1,21,1
3904103,1,1,71,1,20,2
3904110,1,1,75,1,20,2
3904103,1,1,50,1,20,1
3904103,1,1,51,1,21,2
3904103,1,1,22,1,25,1
3904103,1,1,59,1,20,2
3904103,1,1,66,1,21,1
3904102,9,16,37,1,20,2
3904102,1,1,35,1,21,1
3904102,1,1,4,1,25,1
3904102,1,1,2,1,25,2
3904103,1,1,60,1,20,2
3904103,1,1,67,1,21,1
3904103,1,1,22,1,25,1
3904104,1,1,81,1,20,2
3904102,2,2,34,1,20,1
3904102,2,2,33,1,21,2
3904109,1,1,66,1,20,1
3904109,1,1,64,1,21,2
3904103,1,1,50,1,20,1
3904107,1,1,39,1,20,1
3904107,1,1,38,1,21,2
3904107,1,1,11,1,25,2
3904107,1,1,9,1,25,1
3904107,1,1,6,1,25,2
3904107,1,1,3,1,25,1
3904101,1,1,53,1,20,1
3904101,1,1,53,1,21,2
3904101,1,1,23,1,25,2
3904101,1,1,19,1,25,2
3904108,2,2,51,1,20,1
3904108,2,2,46,1,21,2
3904108,2,2,19,1,25,2
3904108,2,2,16,1,25,1
3904108,2,2,25,1,36,1
3904107,1,1,75,1,20,1
3904107,1,1,68,1,22,2
3904106,6,10,44,1,20,1
3904106,6,10,44,1,21,2
3904106,6,10,24,1,25,1
3904106,6,10,22,1,25,1
3904106,6,10,17,1,25,1
3904106,6,10,0,1,30,1
