PUMAID,SEX,RAC1P,AGEP,DIS,MSP,MIG,MIL,SCHL,FOD1P,HICOV,PRIVCOV,PUBCOV,PINCP,POVPIP,COW,ESR,SOCP,JWMNP,JWRIP,JWTRNS
3904103,2,1,45,2,1.0,1.0,4.0,22.0,5501.0,1,1,2,55000.0,501.0,2.0,1.0,119030,20.0,1.0,1.0
3904103,1,1,11,2,,1.0,,7.0,,1,1,2,,501.0,,,,,,
3904104,1,1,35,1,1.0,1.0,2.0,21.0,5506.0,1,1,1,198200.0,501.0,1.0,1.0,511011,12.0,1.0,1.0
3904104,2,9,32,1,1.0,1.0,3.0,21.0,5506.0,1,1,2,52400.0,501.0,2.0,1.0,252020,15.0,1.0,1.0
3904104,1,9,6,2,,1.0,,3.0,,1,1,2,,501.0,,,,,,
3904104,1,9,3,2,,1.0,,2.0,,1,1,2,,501.0,,,,,,
3904103,2,2,55,2,1.0,1.0,4.0,20.0,,1,1,2,49700.0,328.0,4.0,1.0,132051,25.0,1.0,1.0
3904103,1,2,51,2,1.0,1.0,4.0,16.0,,1,1,2,5000.0,328.0,1.0,1.0,1191XX,45.0,1.0,1.0
3904104,1,1,66,2,1.0,1.0,4.0,19.0,,1,2,1,30720.0,206.0,1.0,6.0,131199,,,
3904104,2,1,69,2,1.0,1.0,4.0,16.0,,1,2,1,0.0,206.0,3.0,6.0,259040,,,
3904104,1,1,29,2,1.0,1.0,4.0,23.0,5003.0,1,1,2,50000.0,501.0,1.0,1.0,291210,15.0,1.0,1.0
3904104,2,1,29,2,1.0,1.0,4.0,22.0,5200.0,1,1,2,44000.0,501.0,1.0,1.0,211012,20.0,1.0,1.0
3904108,1,1,76,1,1.0,1.0,4.0,16.0,,1,1,1,20900.0,199.0,,6.0,,,,
3904108,2,1,76,2,1.0,1.0,4.0,16.0,,1,2,1,8700.0,199.0,,6.0,,,,
3904109,1,1,27,2,1.0,1.0,4.0,16.0,,1,1,2,43400.0,318.0,1.0,1.0,131081,25.0,1.0,1.0
3904109,2,1,26,2,1.0,1.0,4.0,20.0,,1,1,2,9600.0,318.0,2.0,6.0,252020,,,
3904105,1,1,37,2,1.0,3.0,4.0,21.0,2102.0,1,1,2,432000.0,501.0,1.0,1.0,151252,,,11.0
3904105,2,1,36,2,1.0,3.0,4.0,21.0,6004.0,1,1,2,14000.0,501.0,6.0,1.0,399011,,,11.0
3904105,2,1,5,2,,3.0,,1.0,,1,1,2,,501.0,,,,,,
3904105,2,1,3,2,,3.0,,1.0,,1,1,2,,501.0,,,,,,
3904101,2,1,24,2,6.0,1.0,4.0,21.0,6007.0,1,1,2,38600.0,296.0,1.0,1.0,271024,25.0,1.0,1.0
3904107,1,1,45,2,1.0,1.0,4.0,21.0,3401.0,1,1,2,25000.0,216.0,1.0,1.0,273091,20.0,2.0,1.0
3904107,2,1,50,2,1.0,1.0,4.0,20.0,,1,1,2,11000.0,216.0,1.0,1.0,119111,30.0,2.0,1.0
3904111,1,1,55,1,4.0,1.0,2.0,16.0,,1,1,2,50000.0,383.0,3.0,2.0,472152,,,
3904110,2,1,56,2,4.0,3.0,4.0,14.0,,1,2,1,11300.0,87.0,,6.0,,,,
3904102,1,1,40,2,1.0,1.0,4.0,22.0,6203.0,1,1,2,72200.0,314.0,4.0,1.0,113013,30.0,1.0,1.0
3904102,2,1,36,2,1.0,1.0,4.0,21.0,6107.0,1,1,2,21000.0,314.0,4.0,1.0,291141,30.0,1.0,1.0
3904102,1,1,9,2,,1.0,,6.0,,1,1,2,,314.0,,,,,,
3904102,2,1,7,2,,1.0,,4.0,,1,1,2,,314.0,,,,,,
3904102,1,1,5,2,,1.0,,2.0,,1,1,2,,314.0,,,,,,
3904109,1,1,45,2,1.0,1.0,4.0,20.0,,1,1,2,90000.0,501.0,3.0,1.0,333021,15.0,1.0,1.0
3904109,2,1,47,2,1.0,1.0,4.0,21.0,2300.0,1,1,2,110000.0,501.0,1.0,1.0,151299,45.0,1.0,1.0
3904109,1,1,16,1,6.0,1.0,,12.0,,1,1,2,8000.0,501.0,,6.0,,,,
3904102,1,1,76,2,1.0,1.0,2.0,21.0,2300.0,1,2,1,15700.0,501.0,7.0,6.0,1191XX,,,
3904102,2,1,69,2,1.0,1.0,4.0,22.0,3301.0,1,2,1,60100.0,501.0,1.0,6.0,251000,,,
3904111,2,1,64,2,6.0,1.0,4.0,14.0,,1,1,1,34500.0,269.0,,6.0,,,,
3904105,2,6,23,2,6.0,1.0,4.0,16.0,,1,1,2,0.0,0.0,,6.0,,,,
3904110,1,1,85,2,1.0,1.0,4.0,16.0,,1,1,1,20700.0,332.0,,6.0,,,,
3904110,2,1,83,2,1.0,1.0,4.0,14.0,,1,1,1,28600.0,332.0,,6.0,,,,
3904110,1,1,61,2,4.0,1.0,2.0,19.0,,1,1,2,95030.0,501.0,1.0,1.0,151230,40.0,1.0,1.0
3904107,2,1,88,2,3.0,1.0,4.0,19.0,,1,1,1,25200.0,214.0,,6.0,,,,
3904111,1,1,81,2,1.0,1.0,2.0,22.0,6207.0,1,1,1,25000.0,218.0,,6.0,,,,
3904111,2,1,81,2,1.0,1.0,4.0,19.0,,1,1,1,7500.0,218.0,,6.0,,,,
3904102,2,1,64,2,1.0,1.0,4.0,21.0,3401.0,1,1,2,61000.0,437.0,3.0,6.0,211029,,,
3904102,1,1,66,2,1.0,1.0,4.0,19.0,,1,1,1,12100.0,437.0,1.0,6.0,319092,,,
3904107,2,2,65,1,4.0,1.0,4.0,22.0,3401.0,1,1,1,44800.0,376.0,2.0,1.0,119151,25.0,1.0,1.0
3904111,1,6,45,2,1.0,1.0,4.0,22.0,2408.0,1,1,2,180000.0,501.0,1.0,1.0,411012,25.0,1.0,1.0
3904111,2,6,42,2,1.0,1.0,4.0,21.0,6108.0,1,1,2,120000.0,501.0,1.0,1.0,291051,,,11.0
3904111,2,6,10,2,,1.0,,8.0,,1,1,2,,501.0,,,,,,
3904111,1,6,6,2,,1.0,,3.0,,1,1,2,,501.0,,,,,,
3904111,1,6,82,1,1.0,1.0,4.0,22.0,5200.0,1,2,1,5700.0,501.0,,6.0,,,,
3904111,2,6,81,1,1.0,1.0,4.0,15.0,,1,2,1,8100.0,501.0,,6.0,,,,
3904105,1,1,71,2,1.0,1.0,2.0,22.0,6402.0,1,1,1,65100.0,501.0,,6.0,,,,
3904105,2,1,71,2,1.0,1.0,4.0,22.0,6107.0,1,1,1,29500.0,501.0,,6.0,,,,
3904106,2,2,38,2,6.0,1.0,4.0,19.0,,2,2,2,20600.0,119.0,1.0,1.0,37201X,15.0,1.0,1.0
3904106,2,2,14,2,,1.0,,10.0,,1,2,1,,119.0,,,,,,
3904106,1,2,40,2,6.0,1.0,4.0,14.0,,1,1,2,50000.0,383.0,1.0,1.0,514033,145.0,,2.0
3904103,2,1,65,2,6.0,1.0,4.0,22.0,2304.0,1,1,1,147000.0,501.0,,6.0,,,,
3904102,2,1,81,2,1.0,1.0,4.0,20.0,,1,1,1,43100.0,501.0,1.0,6.0,412031,,,
3904102,1,1,95,1,1.0,1.0,4.0,24.0,1100.0,1,1,1,31900.0,501.0,,6.0,,,,
3904107,1,2,33,1,6.0,1.0,4.0,17.0,,1,2,1,0.0,0.0,1.0,3.0,537062,,,
3904103,1,1,82,2,3.0,1.0,4.0,24.0,5501.0,1,1,1,10800.0,91.0,,6.0,,,,
3904105,2,1,30,2,6.0,3.0,4.0,22.0,6100.0,1,1,2,63000.0,490.0,2.0,1.0,291122,25.0,1.0,1.0
3904105,2,1,31,2,6.0,3.0,4.0,21.0,6107.0,1,1,2,81000.0,501.0,2.0,1.0,1191XX,25.0,1.0,1.0
3904102,1,1,37,2,1.0,1.0,4.0,21.0,6100.0,1,1,2,46000.0,501.0,1.0,1.0,132053,10.0,1.0,1.0
3904102,2,1,33,2,1.0,1.0,4.0,22.0,5200.0,1,1,2,56000.0,501.0,2.0,1.0,211012,15.0,1.0,1.0
3904106,1,1,53,2,1.0,1.0,4.0,21.0,6203.0,1,1,2,40900.0,501.0,7.0,1.0,411011,,,11.0
3904106,2,1,51,2,1.0,1.0,4.0,24.0,2300.0,1,1,2,131000.0,501.0,2.0,1.0,113021,25.0,1.0,1.0
3904106,2,2,64,1,3.0,1.0,4.0,16.0,,1,1,1,36540.0,283.0,,6.0,,,,
3904101,1,1,57,2,1.0,1.0,4.0,22.0,6201.0,1,1,2,140000.0,501.0,1.0,1.0,132052,45.0,1.0,1.0
3904101,2,1,57,2,1.0,1.0,4.0,16.0,,1,1,2,44000.0,501.0,1.0,1.0,433021,15.0,1.0,1.0
3904102,2,1,46,2,1.0,1.0,4.0,16.0,,1,1,2,59000.0,501.0,5.0,1.0,439022,10.0,1.0,1.0
3904102,1,1,48,2,1.0,1.0,2.0,16.0,,1,1,2,88000.0,501.0,5.0,1.0,435052,10.0,1.0,1.0
3904102,2,1,26,2,6.0,1.0,4.0,20.0,,1,1,2,29000.0,501.0,1.0,1.0,119051,15.0,1.0,1.0
3904104,1,2,31,2,6.0,1.0,4.0,21.0,1902.0,1,1,2,85000.0,501.0,1.0,1.0,273023,8.0,1.0,1.0
3904104,2,2,35,2,6.0,3.0,4.0,24.0,6109.0,1,1,2,45000.0,501.0,3.0,1.0,411012,15.0,1.0,1.0
3904103,2,1,36,2,1.0,1.0,4.0,21.0,6201.0,1,1,2,100000.0,501.0,1.0,1.0,431011,15.0,1.0,1.0
3904103,1,1,37,2,1.0,1.0,4.0,21.0,5200.0,1,1,2,100000.0,501.0,1.0,1.0,411012,35.0,1.0,1.0
3904103,1,1,3,2,,1.0,,2.0,,1,1,2,,501.0,,,,,,
3904104,1,1,35,1,6.0,1.0,4.0,16.0,,1,1,2,72000.0,501.0,1.0,1.0,1191XX,20.0,1.0,1.0
3904104,2,9,32,2,6.0,1.0,2.0,21.0,4007.0,1,1,2,55000.0,431.0,3.0,1.0,252020,20.0,1.0,1.0
3904105,2,1,30,2,6.0,3.0,4.0,21.0,6203.0,1,1,2,75000.0,501.0,1.0,1.0,112021,10.0,1.0,1.0
3904106,1,2,52,2,6.0,1.0,4.0,18.0,,1,1,2,41000.0,316.0,1.0,1.0,439041,25.0,1.0,1.0
3904110,2,1,67,2,4.0,1.0,4.0,20.0,,1,2,1,37900.0,316.0,1.0,6.0,373011,,,
3904103,2,1,58,2,4.0,3.0,4.0,20.0,,1,1,2,90000.0,501.0,4.0,1.0,291141,20.0,1.0,1.0
3904104,1,1,49,2,1.0,1.0,4.0,24.0,3600.0,1,1,2,432000.0,501.0,7.0,1.0,291020,14.0,1.0,1.0
3904104,2,1,48,2,1.0,1.0,4.0,22.0,6001.0,1,1,2,1300.0,501.0,1.0,1.0,399011,14.0,1.0,1.0
3904104,2,1,13,2,,1.0,,9.0,,1,1,2,,501.0,,,,,,
3904104,1,1,11,2,,1.0,,8.0,,1,1,2,,501.0,,,,,,
3904104,2,6,45,2,1.0,3.0,4.0,1.0,,1,1,1,22000.0,183.0,4.0,1.0,537064,24.0,2.0,1.0
3904104,1,6,46,2,1.0,3.0,4.0,1.0,,1,2,1,24000.0,183.0,1.0,1.0,351011,20.0,2.0,1.0
3904104,1,6,13,2,,3.0,,10.0,,1,2,1,,183.0,,,,,,
3904104,1,6,10,2,,3.0,,8.0,,1,2,1,,183.0,,,,,,
3904108,1,1,63,2,4.0,1.0,4.0,20.0,,1,1,2,62000.0,501.0,1.0,1.0,371011,20.0,1.0,1.0
3904108,2,1,26,2,6.0,1.0,4.0,21.0,5301.0,1,1,2,35000.0,501.0,4.0,1.0,2310XX,30.0,1.0,1.0
3904101,1,1,60,2,4.0,1.0,4.0,13.0,,1,2,1,8550.0,67.0,1.0,6.0,352010,,,
3904102,1,1,43,2,1.0,1.0,4.0,21.0,3600.0,1,1,2,82500.0,281.0,1.0,1.0,132070,20.0,1.0,1.0
3904102,2,2,36,2,1.0,1.0,4.0,16.0,,1,1,2,0.0,281.0,,6.0,,,,
3904102,2,9,5,2,,1.0,,1.0,,1,1,2,,281.0,,,,,,
3904102,2,9,3,2,,1.0,,1.0,,1,1,2,,281.0,,,,,,
3904102,2,9,0,2,,,,,,1,1,2,,281.0,,,,,,
3904108,2,1,42,2,4.0,1.0,4.0,19.0,,1,1,2,56000.0,501.0,1.0,1.0,131023,30.0,1.0,1.0
3904108,2,1,16,2,6.0,1.0,,13.0,,1,1,2,2200.0,501.0,1.0,1.0,412031,30.0,1.0,1.0
3904108,1,1,11,2,,3.0,,8.0,,1,1,2,,501.0,,,,,,
3904108,2,1,68,1,4.0,1.0,4.0,17.0,,1,2,1,150000.0,501.0,6.0,1.0,132052,20.0,1.0,1.0
3904105,1,1,44,2,6.0,1.0,4.0,21.0,6299.0,2,2,2,62000.0,478.0,3.0,1.0,211012,10.0,1.0,1.0
3904104,2,1,25,2,6.0,1.0,4.0,21.0,6206.0,1,1,2,29000.0,227.0,1.0,1.0,131022,25.0,1.0,1.0
3904108,2,2,51,1,1.0,1.0,4.0,21.0,6107.0,1,1,2,25500.0,405.0,5.0,1.0,291141,60.0,1.0,1.0
3904108,1,2,55,2,1.0,1.0,4.0,19.0,,1,1,2,42300.0,405.0,5.0,1.0,533030,25.0,1.0,1.0
3904102,1,1,59,2,4.0,3.0,4.0,21.0,6108.0,1,1,2,35100.0,273.0,1.0,6.0,439051,,,
3904102,2,1,30,2,6.0,3.0,4.0,16.0,,1,1,2,30000.0,175.0,1.0,1.0,353023,10.0,1.0,1.0
3904102,1,1,2,2,,3.0,,,,1,1,2,,175.0,,,,,,
3904102,2,1,48,2,1.0,1.0,4.0,21.0,4002.0,1,1,2,199000.0,501.0,1.0,1.0,111021,30.0,1.0,1.0
3904102,1,1,56,2,1.0,3.0,4.0,22.0,1100.0,1,1,2,200000.0,501.0,6.0,1.0,111021,60.0,1.0,1.0
3904102,2,1,17,2,6.0,1.0,4.0,14.0,,1,1,2,3500.0,501.0,1.0,1.0,353023,3.0,1.0,1.0
3904108,1,2,51,1,1.0,1.0,4.0,16.0,,1,1,2,28800.0,124.0,3.0,1.0,339030,30.0,1.0,1.0
3904108,2,2,57,2,1.0,1.0,4.0,16.0,,1,1,2,0.0,124.0,,6.0,,,,
3904108,1,2,21,2,6.0,1.0,4.0,15.0,,2,2,2,19000.0,124.0,1.0,1.0,411011,30.0,1.0,1.0
3904108,2,2,34,2,6.0,1.0,4.0,16.0,,1,2,1,1300.0,124.0,2.0,1.0,439051,15.0,1.0,1.0
3904108,1,2,15,2,6.0,1.0,,12.0,,1,2,1,0.0,124.0,,,,,,
3904108,1,2,13,2,,1.0,,9.0,,1,2,1,,124.0,,,,,,
3904108,2,2,9,2,,1.0,,6.0,,1,2,1,,124.0,,,,,,
3904106,1,2,49,1,4.0,1.0,4.0,17.0,,1,1,1,30000.0,234.0,1.0,1.0,537051,45.0,1.0,1.0
3904106,1,1,79,2,4.0,1.0,4.0,16.0,,1,2,1,36600.0,309.0,,6.0,,,,
3904106,1,1,42,2,6.0,1.0,4.0,16.0,,1,1,2,32000.0,245.0,1.0,1.0,435071,12.0,1.0,1.0
3904101,2,1,35,2,6.0,3.0,4.0,21.0,3700.0,1,1,2,58000.0,453.0,2.0,1.0,273042,,,11.0
3904102,1,1,74,2,1.0,1.0,2.0,16.0,,1,2,1,68000.0,501.0,6.0,1.0,395011,15.0,1.0,1.0
3904102,2,1,69,2,1.0,1.0,4.0,16.0,,1,2,1,35000.0,501.0,1.0,1.0,319091,15.0,1.0,1.0
3904104,1,1,32,2,1.0,3.0,4.0,22.0,2405.0,1,1,2,66000.0,501.0,1.0,1.0,192030,25.0,1.0,1.0
3904104,2,1,33,2,1.0,3.0,4.0,22.0,2405.0,1,1,2,55000.0,501.0,1.0,1.0,192030,25.0,1.0,1.0
3904105,1,6,23,2,1.0,1.0,4.0,21.0,2406.0,1,1,2,21200.0,187.0,1.0,1.0,172051,20.0,1.0,1.0
3904105,2,1,22,2,1.0,1.0,4.0,19.0,,1,1,2,10000.0,187.0,1.0,3.0,472061,,,
3904105,1,1,23,2,6.0,1.0,4.0,21.0,4101.0,1,1,2,30000.0,231.0,1.0,1.0,399031,5.0,1.0,1.0
3904106,1,2,49,1,1.0,1.0,4.0,22.0,2308.0,1,2,1,18000.0,89.0,1.0,1.0,259040,20.0,1.0,1.0
3904106,2,2,39,2,1.0,1.0,4.0,19.0,,2,2,2,0.0,89.0,,6.0,,,,
3904106,2,2,0,2,,,,,,1,2,1,,89.0,,,,,,
3904107,1,9,59,2,5.0,1.0,2.0,20.0,,1,1,2,105600.0,501.0,1.0,1.0,413091,35.0,1.0,1.0
3904107,1,9,35,2,6.0,1.0,4.0,20.0,,1,1,2,7000.0,501.0,1.0,1.0,519061,15.0,1.0,1.0
3904104,2,1,82,1,3.0,1.0,4.0,16.0,,1,1,1,21400.0,179.0,,6.0,,,,
3904109,2,2,35,1,1.0,1.0,4.0,19.0,,1,1,2,3560.0,16.0,1.0,1.0,434051,35.0,1.0,1.0
3904109,1,2,27,2,1.0,1.0,4.0,18.0,,1,1,2,640.0,16.0,1.0,3.0,537051,,,
3904109,2,9,14,2,,1.0,,11.0,,1,1,2,,16.0,,,,,,
3904109,1,2,12,2,,1.0,,10.0,,1,1,2,,16.0,,,,,,
3904105,2,1,32,2,1.0,1.0,4.0,23.0,6100.0,1,1,2,70000.0,501.0,2.0,1.0,291123,18.0,1.0,1.0
3904105,1,1,31,2,1.0,1.0,4.0,21.0,6107.0,1,1,2,60000.0,501.0,2.0,1.0,291141,15.0,1.0,1.0
3904109,1,1,61,2,1.0,1.0,4.0,16.0,,1,1,2,42000.0,423.0,1.0,1.0,514120,25.0,1.0,1.0
3904109,2,1,55,2,1.0,1.0,4.0,15.0,,1,1,2,29000.0,423.0,1.0,1.0,292052,40.0,1.0,1.0
3904107,1,1,52,2,6.0,1.0,4.0,21.0,3301.0,1,1,2,58000.0,454.0,4.0,1.0,151299,25.0,1.0,1.0
3904107,1,1,49,2,6.0,1.0,4.0,21.0,5501.0,1,1,2,80000.0,501.0,7.0,1.0,27102X,25.0,1.0,1.0
3904107,2,2,32,2,6.0,1.0,4.0,22.0,3609.0,1,1,2,42800.0,331.0,4.0,1.0,151230,20.0,,2.0
3904107,2,2,76,1,4.0,1.0,4.0,16.0,,1,1,1,32000.0,270.0,,6.0,,,,
3904104,2,6,26,2,6.0,3.0,4.0,24.0,2402.0,1,1,2,10500.0,80.0,4.0,1.0,291210,15.0,1.0,1.0
3904104,1,1,40,2,1.0,3.0,4.0,21.0,1901.0,1,1,2,185000.0,501.0,1.0,1.0,414010,10.0,1.0,1.0
3904104,2,1,37,2,1.0,3.0,4.0,23.0,6103.0,1,1,2,53000.0,501.0,7.0,1.0,291041,20.0,1.0,1.0
3904104,1,1,0,2,,,,,,1,1,2,,501.0,,,,,,
3904102,2,9,31,2,6.0,3.0,4.0,19.0,,1,2,1,28000.0,296.0,1.0,1.0,435021,15.0,1.0,1.0
3904102,2,9,40,2,6.0,3.0,4.0,19.0,,1,1,1,20800.0,296.0,1.0,1.0,151299,,,11.0
3904106,2,1,30,1,6.0,1.0,4.0,17.0,,1,2,1,10000.0,59.0,3.0,1.0,533052,15.0,1.0,1.0
3904106,1,1,10,2,,1.0,,7.0,,1,2,1,,59.0,,,,,,
3904106,1,1,7,1,,1.0,,4.0,,1,2,1,,59.0,,,,,,
3904106,1,1,5,2,,1.0,,1.0,,1,2,1,,59.0,,,,,,
3904106,1,1,4,2,,1.0,,1.0,,1,2,1,,59.0,,,,,,
3904106,1,1,1,2,,1.0,,,,1,2,1,,59.0,,,,,,
3904106,2,1,51,1,4.0,3.0,4.0,21.0,1104.0,2,2,2,11900.0,59.0,,6.0,,,,
3904104,1,1,49,2,1.0,1.0,2.0,21.0,2901.0,1,1,2,80000.0,441.0,7.0,1.0,1191XX,20.0,1.0,1.0
3904104,2,1,47,2,1.0,1.0,4.0,19.0,,1,1,2,9000.0,441.0,1.0,1.0,436014,8.0,1.0,1.0
3904104,2,1,9,2,,1.0,,6.0,,1,1,2,,441.0,,,,,,
3904109,2,1,50,2,1.0,1.0,4.0,16.0,,1,1,2,40000.0,501.0,2.0,1.0,439061,12.0,1.0,1.0
3904109,1,1,62,2,1.0,1.0,4.0,23.0,6201.0,1,1,2,98000.0,501.0,4.0,1.0,2310XX,145.0,,2.0
3904109,1,1,16,2,6.0,1.0,,13.0,,1,1,2,0.0,501.0,,6.0,,,,
3904104,1,1,58,2,2.0,1.0,4.0,21.0,3609.0,1,1,2,48000.0,372.0,2.0,1.0,373011,60.0,1.0,1.0
3904103,2,1,39,2,1.0,1.0,4.0,21.0,1501.0,1,1,2,204000.0,501.0,7.0,1.0,131111,,,11.0
3904103,1,1,38,2,1.0,1.0,4.0,21.0,5506.0,1,1,2,658000.0,501.0,1.0,1.0,1191XX,15.0,1.0,1.0
3904103,1,1,2,2,,1.0,,,,1,1,2,,501.0,,,,,,
3904103,2,1,0,2,,,,,,1,1,2,,501.0,,,,,,
3904107,2,2,47,2,6.0,1.0,4.0,15.0,,1,1,2,55000.0,425.0,1.0,1.0,352010,20.0,1.0,1.0
3904110,1,1,34,2,6.0,1.0,4.0,21.0,6003.0,1,1,2,55000.0,429.0,1.0,1.0,132011,20.0,1.0,1.0
3904103,2,1,73,2,4.0,1.0,4.0,21.0,6107.0,1,1,1,36500.0,351.0,2.0,6.0,291141,,,
3904103,1,1,41,2,1.0,1.0,4.0,21.0,5507.0,1,1,2,38000.0,351.0,1.0,1.0,132070,25.0,1.0,1.0
3904103,1,1,10,2,,1.0,,6.0,,1,1,2,,351.0,,,,,,
3904103,2,1,6,2,,1.0,,1.0,,1,1,2,,351.0,,,,,,
3904103,2,1,40,2,1.0,1.0,4.0,21.0,3302.0,1,1,2,32000.0,351.0,3.0,1.0,436014,20.0,1.0,1.0
3904109,2,1,59,2,4.0,1.0,4.0,16.0,,1,1,2,52100.0,330.0,1.0,1.0,434051,60.0,1.0,1.0
3904109,1,1,29,1,4.0,3.0,4.0,17.0,,1,2,1,4000.0,330.0,1.0,1.0,359021,15.0,,10.0
3904109,1,1,29,1,6.0,1.0,4.0,17.0,,1,2,1,8600.0,330.0,1.0,1.0,352010,5.0,,9.0
3904110,1,1,39,2,6.0,1.0,4.0,21.0,5501.0,1,1,2,80000.0,501.0,1.0,1.0,131111,40.0,1.0,1.0
3904104,1,1,58,2,4.0,1.0,4.0,19.0,,1,2,1,24000.0,254.0,1.0,6.0,419020,,,
3904104,2,1,87,1,3.0,1.0,4.0,16.0,,1,2,1,18000.0,254.0,,6.0,,,,
3904107,2,2,71,2,1.0,1.0,4.0,15.0,,1,1,2,31200.0,314.0,4.0,1.0,353041,25.0,2.0,1.0
3904107,1,2,73,1,1.0,1.0,4.0,11.0,,1,2,1,16200.0,314.0,,6.0,,,,
3904105,2,1,36,2,6.0,1.0,4.0,18.0,,1,1,2,24260.0,189.0,1.0,1.0,131022,20.0,,2.0
3904107,2,2,67,2,4.0,1.0,4.0,18.0,,1,1,1,77200.0,501.0,,6.0,,,,
3904107,1,1,74,2,4.0,1.0,4.0,21.0,6203.0,1,1,1,43200.0,363.0,1.0,1.0,412031,12.0,1.0,1.0
3904105,2,1,80,2,4.0,1.0,4.0,22.0,5200.0,1,2,1,63500.0,501.0,1.0,6.0,434051,,,
3904106,1,2,36,2,6.0,1.0,4.0,8.0,,1,1,2,18200.0,141.0,6.0,2.0,533030,,,
3904106,1,2,30,2,2.0,1.0,4.0,16.0,,2,2,2,30000.0,234.0,1.0,1.0,533030,15.0,1.0,1.0
3904109,2,2,49,2,4.0,1.0,4.0,16.0,,1,1,2,0.0,52.0,1.0,6.0,372012,,,
3904109,1,2,23,2,6.0,1.0,4.0,15.0,,2,2,2,10400.0,52.0,1.0,1.0,37201X,5.0,1.0,1.0
3904109,1,2,14,2,,1.0,,11.0,,1,2,1,,52.0,,,,,,
3904111,2,1,69,1,3.0,3.0,4.0,21.0,6201.0,1,2,1,46900.0,501.0,2.0,1.0,132011,60.0,1.0,1.0
3904111,2,1,64,2,4.0,3.0,4.0,16.0,,1,1,2,45900.0,501.0,1.0,1.0,411011,5.0,1.0,1.0
3904105,1,1,70,2,6.0,1.0,4.0,22.0,2300.0,1,1,1,132000.0,501.0,2.0,6.0,119030,,,
3904105,1,1,71,2,6.0,1.0,4.0,18.0,,1,2,1,17000.0,144.0,,6.0,,,,
3904108,2,2,30,2,6.0,1.0,4.0,17.0,,2,2,2,0.0,0.0,1.0,3.0,537064,,,
3904108,2,2,2,2,,1.0,,,,1,2,1,,0.0,,,,,,
3904108,1,2,37,2,4.0,1.0,4.0,21.0,2300.0,1,1,2,8000.0,62.0,1.0,1.0,533030,10.0,1.0,1.0
3904106,2,1,29,1,6.0,1.0,2.0,21.0,2300.0,1,1,2,25000.0,191.0,,6.0,,,,
3904106,1,1,34,2,6.0,3.0,4.0,19.0,,1,1,2,66000.0,501.0,1.0,1.0,511011,30.0,1.0,1.0
3904101,1,1,35,2,5.0,1.0,4.0,16.0,,1,1,2,65000.0,498.0,1.0,1.0,1191XX,10.0,1.0,1.0
3904110,2,1,42,1,6.0,1.0,4.0,16.0,,1,2,1,9400.0,328.0,,6.0,,,,
3904110,1,1,8,2,,1.0,,5.0,,1,2,1,,328.0,,,,,,
3904110,2,1,7,2,,1.0,,3.0,,1,2,1,,328.0,,,,,,
3904110,2,1,7,2,,1.0,,3.0,,1,1,1,,328.0,,,,,,
3904110,2,1,43,1,6.0,1.0,4.0,16.0,,1,2,1,0.0,328.0,,6.0,,,,
3904110,2,1,42,2,6.0,1.0,4.0,17.0,,1,1,2,65000.0,328.0,1.0,1.0,291141,30.0,1.0,1.0
3904110,2,1,65,1,3.0,1.0,4.0,14.0,,1,1,1,60900.0,328.0,,6.0,,,,
3904110,2,1,22,2,6.0,1.0,4.0,21.0,2305.0,1,2,1,12000.0,328.0,,6.0,,,,
3904110,1,1,38,2,5.0,3.0,4.0,11.0,,1,2,1,500.0,3.0,1.0,6.0,537062,,,
3904111,1,1,41,2,1.0,1.0,4.0,21.0,3702.0,1,1,1,113400.0,385.0,1.0,1.0,151241,20.0,1.0,1.0
3904111,2,1,39,2,1.0,1.0,4.0,22.0,1901.0,1,1,1,600.0,385.0,1.0,1.0,131111,,,11.0
3904111,2,1,6,2,,1.0,,3.0,,1,1,1,,385.0,,,,,,
3904111,1,1,4,2,,1.0,,2.0,,1,1,1,,385.0,,,,,,
3904111,2,1,4,2,,1.0,,2.0,,1,1,1,,385.0,,,,,,
3904102,1,1,53,2,4.0,1.0,2.0,18.0,,1,1,2,50000.0,387.0,2.0,1.0,1191XX,30.0,1.0,1.0
3904102,2,1,59,2,4.0,1.0,2.0,20.0,,2,2,2,4800.0,37.0,3.0,1.0,2530XX,3.0,1.0,1.0
3904107,2,2,42,2,6.0,3.0,4.0,19.0,,1,1,2,33400.0,148.0,1.0,1.0,439041,30.0,1.0,1.0
3904107,1,2,20,2,6.0,3.0,4.0,16.0,,2,2,2,3400.0,148.0,1.0,6.0,537062,,,
3904107,1,2,19,2,6.0,3.0,4.0,14.0,,2,2,2,2000.0,148.0,1.0,1.0,537064,60.0,,2.0
3904107,1,2,11,2,,3.0,,7.0,,1,1,2,,148.0,,,,,,
3904107,2,2,61,1,5.0,1.0,4.0,16.0,,1,1,2,26900.0,208.0,,6.0,,,,
3904107,2,2,30,2,6.0,1.0,4.0,18.0,,1,1,2,14400.0,208.0,1.0,1.0,537062,20.0,1.0,1.0
3904107,1,2,2,2,,1.0,,,,1,1,2,,208.0,,,,,,
3904108,2,1,76,2,3.0,1.0,4.0,16.0,,1,2,1,10900.0,91.0,,6.0,,,,
3904106,2,2,60,2,5.0,1.0,4.0,16.0,,1,1,2,41500.0,325.0,1.0,6.0,393031,,,
