BLK,detail,va_race,race
390490011221046,0,0,0
390490011221047,0,0,0
390490011221048,0,0,0
390490011221049,0,0,0
390490011221050,0,0,0
390490011221051,0,0,0
390490011221052,0,0,0
390490011221053,0,0,0
390490011221054,0,0,0
390490011221055,0,0,0
390490011221056,0,0,0
390490011221057,0,0,0
390490011221058,0,0,0
390490011222000,0,0,0
390490011222001,0,0,0
390490011222002,3,0,0
390490011222003,0,0,0
390490011222004,0,0,0
390490011222005,0,0,0
390490011222006,0,0,0
390490011222007,0,0,0
390490011222008,0,0,0
390490011222009,0,0,0
390490011222010,0,0,0
390490012001000,1,1,1
390490012001001,3,1,0
390490012001002,0,0,0
390490012001003,4,4,2
390490012001004,3,1,1
390490012001005,2,1,0
390490012001006,1,0,0
390490012001007,0,0,0
390490012002000,0,0,0
390490012002001,0,0,0
390490012002002,0,0,0
390490012002003,4,3,3
390490012002004,1,1,1
390490012002005,3,1,1
390490012002006,0,0,0
390490012002007,0,0,0
390490012003000,2,2,2
390490012003001,1,0,0
390490012003002,0,0,0
390490012003003,2,1,1
390490012003004,2,1,1
390490012003005,0,0,0
390490012004000,1,0,0
390490012004001,2,1,0
390490012004002,2,2,2
390490012004003,1,1,1
390490012004004,0,0,0
390490012004005,2,2,1
390490012004006,2,2,0
390490012004007,3,1,0
390490012005000,1,1,1
390490012005001,0,0,0
390490012005002,1,1,1
390490012005003,2,1,1
390490013001000,0,0,0
390490013001001,1,1,1
390490013001002,3,3,1
390490013001003,4,2,2
390490013001004,1,1,1
390490013001005,0,0,0
390490013001006,0,0,0
390490013001007,1,1,0
390490013001008,4,3,2
390490013002000,3,1,1
390490013002001,1,0,0
390490013002002,1,0,0
390490013002003,3,0,0
390490013002004,0,0,0
390490013002005,1,1,0
390490013003000,0,0,0
390490013003001,2,2,2
390490013003002,2,1,1
390490013003003,0,0,0
390490013003004,0,0,0
390490013003005,3,2,2
390490013003006,2,2,2
390490013003007,4,0,0
390490013003008,1,1,0
390490013003009,2,2,2
390490013004000,2,2,2
390490013004001,0,0,0
390490013004002,1,1,1
390490013004003,1,1,1
390490013004004,4,3,3
390490014001000,0,0,0
390490014001001,1,0,0
390490014001002,0,0,0
390490014001003,2,2,2
390490014001004,0,0,0
390490014001005,0,0,0
390490014001006,1,1,1
390490014001007,0,0,0
390490014001008,2,2,0
390490014001009,0,0,0
390490014001010,2,2,1
390490014001011,0,0,0
390490014001012,1,1,1
390490014001013,1,1,0
390490014001014,1,0,0
390490014001015,2,2,0
390490014001016,1,1,0
390490014002000,1,1,1
390490014002001,0,0,0
390490014002002,3,2,0
390490014002003,0,0,0
390490014002004,0,0,0
390490014002005,0,0,0
390490014002006,0,0,0
390490014002007,0,0,0
390490014002008,0,0,0
390490014002009,0,0,0
390490014002010,0,0,0
390490014002011,0,0,0
390490014002012,0,0,0
390490014002013,1,1,1
390490014002014,2,2,2
390490014002015,3,3,1
390490014002016,0,0,0
390490014002017,0,0,0
390490014002018,0,0,0
390490014002019,0,0,0
390490014002020,0,0,0
390490014002021,2,1,1
390490014002022,0,0,0
390490014002023,0,0,0
390490014002024,0,0,0
390490014002025,0,0,0
390490014002026,0,0,0
390490014002027,0,0,0
390490014002028,2,2,1
390490014002029,1,1,0
390490014002030,1,0,0
390490014002031,2,2,0
390490014002032,1,1,1
390490014002033,0,0,0
390490014002034,1,1,1
390490014002035,0,0,0
390490014002036,0,0,0
390490014002037,0,0,0
390490014002038,0,0,0
390490014002039,0,0,0
390490015001000,1,1,1
390490015001001,1,1,1
390490015001002,0,0,0
390490015001003,2,2,2
390490015001004,0,0,0
390490015001005,0,0,0
390490015001006,0,0,0
390490015001007,0,0,0
390490015001008,3,2,0
390490015001009,0,0,0
390490015001010,3,3,3
390490015001011,3,1,0
390490015001012,1,1,0
390490015002000,2,2,2
390490015002001,0,0,0
390490015002002,0,0,0
390490015002003,0,0,0
390490015002004,1,1,0
390490015002005,0,0,0
390490015002006,2,2,2
390490015002007,3,3,0
390490015002008,2,2,2
390490015002009,1,1,0
390490015002010,0,0,0
390490015002011,0,0,0
390490015002012,0,0,0
390490015003000,0,0,0
390490015003001,0,0,0
390490015003002,0,0,0
390490015003003,0,0,0
390490015003004,3,3,1
390490015003005,0,0,0
390490015003006,0,0,0
390490015003007,0,0,0
390490015003008,0,0,0
390490015003009,1,1,1
390490015003010,1,1,1
390490015003011,1,1,1
390490015003012,1,0,0
390490015003013,2,2,2
390490015003014,0,0,0
390490015003015,0,0,0
390490015003016,0,0,0
390490015003017,0,0,0
390490016001000,0,0,0
390490016001001,3,3,1
390490016001002,0,0,0
390490016001003,1,0,0
390490016001004,1,1,1
390490016001005,0,0,0
390490016001006,3,2,2
390490016001007,1,1,0
390490016001008,3,2,1
390490016001009,1,1,1
390490016001010,0,0,0
390490016001011,2,1,1
390490016001012,1,1,0
390490016001013,6,4,1
390490016001014,2,2,2
390490016001015,1,1,1
390490016001016,0,0,0
390490016001017,0,0,0
390490016002000,0,0,0
390490016002001,1,1,1
390490016002002,2,1,0
390490016002003,5,3,1
390490016002004,2,0,0
390490016002005,1,1,0
390490016002006,0,0,0
390490017001000,1,0,0
390490017001001,0,0,0
390490017001002,0,0,0
390490017001003,0,0,0
390490017001004,0,0,0
390490017001005,3,3,2
390490017001006,1,1,1
390490017001007,0,0,0
390490017001008,1,1,1
390490017001009,4,2,1
390490017001010,0,0,0
390490017001011,0,0,0
390490017002000,1,0,0
390490017002001,2,1,1
390490017002002,2,1,0
390490017002003,0,0,0
390490017002004,0,0,0
390490017002005,1,1,1
390490017002006,0,0,0
390490017002007,1,0,0
390490017002008,2,2,1
390490017002009,0,0,0
390490017002010,3,3,0
390490017002011,2,2,0
390490017003000,1,1,0
390490017003001,2,2,0
390490017003002,2,0,0
390490017003003,2,2,1
390490017003004,0,0,0
390490017003005,1,1,0
390490017003006,1,1,1
390490017003007,2,1,1
390490017003008,0,0,0
390490017003009,1,1,0
390490017003010,1,1,0
390490017003011,1,1,0
390490017003012,1,1,1
390490017003013,1,0,0
390490018101000,0,0,0
390490018101001,1,0,0
390490018101002,2,1,0
390490018101003,1,0,0
390490018101004,0,0,0
390490018102000,3,0,0
390490018102001,1,0,0
390490018102002,2,0,0
390490018102003,0,0,0
390490018102004,1,1,0
390490018103000,1,1,1
390490018103001,0,0,0
390490018103002,2,0,0
390490018103003,2,1,1
390490018103004,1,1,1
390490018104000,1,1,1
390490018104001,4,1,0
390490018104002,1,1,1
390490018104003,0,0,0
390490018105000,0,0,0
390490018105001,1,1,0
390490018105002,3,3,2
390490018201000,1,1,1
390490018201001,5,2,1
390490018201002,0,0,0
390490018201003,0,0,0
390490018201004,1,1,1
390490018201005,1,0,0
390490018201006,1,1,1
390490018201007,3,2,1
390490018201008,0,0,0
390490018202000,0,0,0
390490018202001,1,1,0
390490018202002,0,0,0
390490018202003,3,2,1
390490018202004,1,0,0
390490018202005,0,0,0
390490018202006,0,0,0
390490018202007,2,2,2
390490018202008,3,1,1
390490018202009,1,1,1
390490018202010,2,2,1
390490018202011,2,2,1
390490018202012,0,0,0
390490018203000,3,2,1
390490018203001,2,2,1
390490018203002,2,1,1
390490018203003,0,0,0
390490018203004,0,0,0
390490018203005,0,0,0
390490018203006,1,1,1
390490018203007,1,1,1
390490018203008,3,2,1
390490018203009,0,0,0
390490018203010,2,2,1
390490018203011,1,1,0
390490018203012,0,0,0
390490018203013,2,0,0
390490018203014,0,0,0
390490018203015,1,0,0
390490019011000,0,0,0
390490019011001,0,0,0
390490019011002,0,0,0
390490019011003,0,0,0
390490019011004,0,0,0
390490019011005,0,0,0
390490019011006,0,0,0
390490019011007,0,0,0
390490019011008,0,0,0
390490019011009,0,0,0
390490019011010,0,0,0
390490019011011,0,0,0
390490019011012,0,0,0
390490019011013,1,1,1
390490019011014,3,2,1
390490019011015,0,0,0
390490019011016,1,1,1
390490019011017,0,0,0
390490019011018,3,1,1
390490019011019,0,0,0
390490019011020,5,3,1
390490019011021,0,0,0
390490019011022,1,1,1
390490019011023,0,0,0
390490019011024,0,0,0
390490019011025,1,1,1
390490019011026,0,0,0
390490019011027,0,0,0
390490019011028,1,1,1
390490019011029,0,0,0
390490019011030,0,0,0
390490019011031,0,0,0
390490019011032,0,0,0
390490019011033,0,0,0
390490019011034,0,0,0
390490019011035,0,0,0
390490019011036,0,0,0
390490019011037,0,0,0
390490019011038,0,0,0
390490019011039,0,0,0
390490019011040,0,0,0
390490019011041,0,0,0
390490019011042,0,0,0
390490019011043,0,0,0
390490019011044,0,0,0
390490019011045,0,0,0
390490019011046,0,0,0
390490019011047,0,0,0
390490019011048,0,0,0
390490019011049,0,0,0
390490019011050,0,0,0
390490019011051,0,0,0
390490019011052,0,0,0
390490019011053,0,0,0
390490019011054,0,0,0
390490019011055,0,0,0
390490019011056,0,0,0
390490019011057,0,0,0
390490019011058,0,0,0
390490019011059,0,0,0
390490019011060,0,0,0
390490019011061,0,0,0
390490019011062,0,0,0
390490019012000,0,0,0
390490019012001,0,0,0
390490019012002,0,0,0
390490019012003,0,0,0
390490019012004,0,0,0
390490019012005,0,0,0
390490019012006,0,0,0
390490019012007,0,0,0
390490019012008,1,1,0
390490019012009,0,0,0
390490019012010,0,0,0
390490019012011,0,0,0
390490019012012,0,0,0
390490019012013,0,0,0
390490019012014,1,0,0
390490019012015,0,0,0
390490019012016,4,3,0
390490019012017,0,0,0
390490019012018,0,0,0
390490019012019,0,0,0
390490019012020,0,0,0
390490019012021,2,2,0
390490019012022,0,0,0
390490019012023,2,1,0
390490019012024,3,3,2
390490019012025,2,2,2
390490019012026,1,1,1
390490019012027,0,0,0
390490019012028,0,0,0
390490019012029,0,0,0
390490019012030,0,0,0
390490019012031,0,0,0
390490019012032,3,3,3
390490019012033,2,2,1
390490019012034,0,0,0
390490019012035,0,0,0
390490019012036,0,0,0
390490019012037,0,0,0
390490019012038,0,0,0
390490019021000,7,3,0
390490019021001,2,2,1
390490019021002,1,1,1
390490019021003,0,0,0
390490019021004,1,1,1
390490019021005,2,1,1
390490019021006,0,0,0
390490019021007,1,1,1
390490019021008,2,2,2
390490019021009,1,1,1
390490019022000,0,0,0
390490019022001,2,1,1
390490019022002,2,2,2
390490019022003,3,3,1
390490019022004,2,1,1
390490019022005,1,1,0
390490019022006,1,1,1
390490019022007,1,1,0
390490019022008,0,0,0
390490019022009,3,2,2
390490019022010,1,1,1
390490019022011,0,0,0
390490019022012,1,1,1
390490019022013,2,2,2
390490019022014,0,0,0
390490019022015,2,1,1
390490019022016,0,0,0
390490019023000,1,1,1
390490019023001,1,0,0
390490019023002,2,2,1
390490019023003,0,0,0
390490019023004,2,2,2
390490019023005,4,3,2
390490019024000,0,0,0
390490019024001,0,0,0
390490019024002,1,1,0
390490019024003,0,0,0
390490019024004,2,2,2
390490019024005,2,2,2
390490019024006,1,1,0
390490019024007,2,0,0
390490019024008,1,0,0
390490019024009,0,0,0
390490019024010,0,0,0
390490019024011,0,0,0
390490019024012,1,0,0
390490019024013,1,1,1
390490019024014,0,0,0
390490019024015,0,0,0
390490019024016,1,1,1
390490019024017,1,1,1
390490019024018,0,0,0
390490019024019,1,1,0
390490020001000,2,1,1
390490020001001,3,1,1
390490020001002,2,2,1
390490020001003,1,1,1
390490020001004,4,3,3
390490020001005,2,2,2
390490020001006,4,3,1
390490020001007,3,2,2
390490020001008,1,1,0
390490020001009,1,1,1
390490020001010,1,1,1
390490020001011,0,0,0
390490020001012,1,1,1
390490020001013,3,3,2
390490020001014,0,0,0
390490020001015,2,1,1
390490020001016,2,2,0
390490020001017,4,4,2
390490020002000,3,3,3
390490020002001,1,0,0
390490020002002,2,1,1
390490020002003,2,2,2
390490020002004,2,1,1
390490020002005,1,1,1
390490020002006,0,0,0
390490020002007,1,0,0
390490020002008,0,0,0
390490020002009,0,0,0
390490020002010,1,1,1
390490020002011,0,0,0
390490020002012,6,0,0
390490020002013,2,1,0
390490020002014,1,0,0
390490020002015,3,2,2
390490020002016,1,1,1
390490020002017,0,0,0
390490020003000,2,2,2
390490020003001,3,3,0
390490020003002,2,2,2
390490020003003,0,0,0
390490020003004,0,0,0
390490020003005,5,4,2
390490020003006,1,1,1
390490020003007,2,1,1
390490020003008,0,0,0
390490020003009,0,0,0
390490020003010,1,0,0
390490020003011,2,2,2
390490020003012,3,3,1
390490020003013,1,1,1
390490020003014,2,0,0
390490020003015,1,1,0
390490021001000,1,1,1
390490021001001,2,1,1
390490021001002,2,1,0
390490021001003,0,0,0
390490021001004,3,3,3
390490021001005,0,0,0
390490021001006,0,0,0
390490021001007,2,0,0
390490021001008,2,1,1
390490021001009,1,1,0
390490021001010,1,1,1
390490021001011,0,0,0
390490021001012,2,1,1
390490021001013,3,2,1
390490021001014,3,3,2
390490021001015,2,0,0
390490021001016,1,1,1
390490021001017,0,0,0
390490021001018,1,1,1
390490021001019,1,0,0
390490021001020,0,0,0
390490021001021,0,0,0
390490021001022,2,1,1
390490021001023,2,2,1
390490021001024,0,0,0
390490021001025,2,2,1
390490021001026,1,1,1
390490021001027,0,0,0
390490021001028,0,0,0
390490022001000,2,2,2
390490022001001,0,0,0
390490022001002,1,1,1
390490022001003,1,1,1
390490022001004,1,1,1
390490022001005,2,2,2
390490022001006,0,0,0
390490022001007,2,2,2
390490022001008,3,3,1
390490022001009,1,0,0
390490022001010,4,1,1
390490022001011,1,1,1
390490022001012,1,0,0
390490022001013,1,1,1
390490022001014,0,0,0
390490022001015,0,0,0
390490022001016,2,2,0
390490022001017,1,1,1
390490022001018,2,2,2
390490022001019,4,4,3
390490022001020,1,1,1
390490022001021,3,2,1
390490022001022,0,0,0
390490022001023,0,0,0
390490022001024,0,0,0
390490022001025,1,1,0
390490022001026,1,1,1
390490022001027,0,0,0
390490022001028,2,2,1
390490022001029,4,3,3
390490022001030,2,1,1
390490022001031,1,0,0
390490022001032,2,2,1
390490022001033,1,1,1
390490022001034,3,3,3
390490022001035,3,3,3
390490022001036,3,2,0
390490022001037,0,0,0
390490022001038,3,3,3
390490022001039,0,0,0
390490022001040,0,0,0
390490022001041,5,4,1
390490022001042,0,0,0
390490022001043,1,1,0
390490022001044,0,0,0
390490022001045,3,2,1
390490022001046,1,1,0
390490022001047,1,1,0
390490022001048,0,0,0
390490023001000,0,0,0
390490023001001,0,0,0
390490023001002,0,0,0
390490023001003,0,0,0
390490023001004,0,0,0
390490023001005,2,2,0
390490023001006,3,2,2
390490023001007,0,0,0
390490023001008,0,0,0
390490023001009,1,1,1
390490023001010,0,0,0
390490023001011,5,4,3
390490023001012,0,0,0
390490023001013,0,0,0
390490023001014,1,1,1
390490023001015,1,1,0
390490023001016,0,0,0
390490023001017,1,1,1
390490023001018,0,0,0
390490023001019,0,0,0
390490023001020,0,0,0
390490023001021,0,0,0
390490023001022,0,0,0
390490023001023,0,0,0
390490023001024,0,0,0
390490023001025,0,0,0
390490023001026,0,0,0
390490023001027,0,0,0
390490023002000,0,0,0
390490023002001,0,0,0
390490023002002,0,0,0
390490023002003,0,0,0
390490023002004,2,2,1
390490023002005,0,0,0
390490023002006,1,1,1
390490023002007,0,0,0
390490023002008,0,0,0
390490023002009,0,0,0
390490023002010,0,0,0
390490023002011,1,1,1
390490023002012,1,1,1
390490023002013,0,0,0
390490023002014,1,1,0
390490023002015,0,0,0
390490023002016,0,0,0
390490023002017,0,0,0
390490023002018,0,0,0
390490023002019,0,0,0
390490023002020,0,0,0
390490023002021,0,0,0
390490023002022,1,1,1
390490023002023,1,1,1
390490023002024,0,0,0
390490023002025,0,0,0
390490023002026,2,2,2
390490023002027,1,1,1
390490023002028,0,0,0
390490023002029,0,0,0
390490023002030,0,0,0
390490023002031,0,0,0
390490023002032,1,1,1
390490023002033,0,0,0
390490023002034,0,0,0
390490023002035,2,1,0
390490023002036,0,0,0
390490023002037,0,0,0
390490023002038,0,0,0
390490023002039,0,0,0
390490023002040,1,1,1
390490023002041,1,0,0
390490023002042,0,0,0
390490023002043,0,0,0
390490023002044,0,0,0
390490023002045,0,0,0
390490023002046,0,0,0
390490023002047,0,0,0
390490023002048,0,0,0
390490023002049,0,0,0
390490023002050,0,0,0
390490023002051,0,0,0
390490023002052,0,0,0
390490023002053,0,0,0
390490023002054,0,0,0
390490023002055,0,0,0
390490023002056,0,0,0
390490023002057,0,0,0
390490023002058,0,0,0
390490023002059,0,0,0
390490023002060,1,1,0
390490023002061,1,1,1
390490025101000,0,0,0
390490025101001,1,1,0
390490025101002,1,0,0
390490025101003,0,0,0
390490025101004,0,0,0
390490025101005,2,1,0
390490025101006,0,0,0
390490025101007,3,2,1
390490025101008,1,0,0
390490025101009,0,0,0
390490025101010,0,0,0
390490025101011,2,2,1
390490025101012,1,1,1
390490025101013,0,0,0
390490025101014,1,1,1
390490025101015,0,0,0
390490025101016,0,0,0
390490025101017,0,0,0
390490025101018,0,0,0
390490025101019,0,0,0
390490025101020,0,0,0
390490025101021,0,0,0
390490025101022,0,0,0
390490025101023,1,1,1
390490025101024,3,2,2
390490025101025,0,0,0
390490025101026,0,0,0
390490025101027,0,0,0
390490025102000,0,0,0
390490025102001,0,0,0
390490025102002,0,0,0
390490025102003,0,0,0
390490025102004,0,0,0
390490025102005,0,0,0
390490025102006,0,0,0
390490025102007,1,1,0
390490025102008,1,1,1
390490025102009,1,1,1
390490025102010,1,1,1
390490025102011,1,1,0
390490025102012,1,1,1
390490025102013,0,0,0
390490025102014,0,0,0
390490025102015,1,1,1
390490025102016,1,1,0
390490025102017,1,1,0
390490025102018,0,0,0
390490025102019,1,1,1
390490025102020,0,0,0
390490025102021,1,1,1
390490025102022,0,0,0
390490025102023,0,0,0
390490025102024,2,1,0
390490025102025,1,1,0
390490025102026,1,1,0
390490025102027,0,0,0
390490025102028,0,0,0
390490025102029,0,0,0
390490025102030,0,0,0
390490025103000,2,1,1
390490025103001,1,1,0
390490025103002,0,0,0
390490025103003,0,0,0
390490025103004,0,0,0
390490025103005,0,0,0
390490025103006,1,1,1
390490025103007,0,0,0
390490025103008,0,0,0
390490025103009,0,0,0
390490025103010,0,0,0
390490025103011,0,0,0
390490025103012,1,0,0
390490025103013,2,2,1
390490025103014,0,0,0
390490025103015,0,0,0
390490025103016,0,0,0
390490025103017,1,1,0
390490025103018,0,0,0
390490025103019,0,0,0
390490025103020,1,1,1
390490025103021,0,0,0
390490025103022,0,0,0
390490025103023,0,0,0
390490025103024,0,0,0
390490025103025,0,0,0
390490025103026,0,0,0
390490025103027,0,0,0
390490025103028,0,0,0
390490025103029,0,0,0
390490025103030,0,0,0
390490025103031,0,0,0
390490025103032,0,0,0
390490025103033,0,0,0
390490025103034,0,0,0
390490025103035,0,0,0
390490025103036,0,0,0
390490025103037,0,0,0
390490025103038,0,0,0
390490025103039,1,1,1
390490025103040,1,1,1
390490025103041,2,2,1
390490025103042,1,1,1
390490025103043,0,0,0
390490025103044,0,0,0
390490025103045,0,0,0
390490025103046,0,0,0
390490025103047,0,0,0
390490025103048,0,0,0
390490025103049,0,0,0
390490025103050,0,0,0
390490025201000,0,0,0
390490025201001,0,0,0
390490025201002,2,1,0
390490025201003,0,0,0
390490025201004,0,0,0
390490025201005,1,1,0
390490025201006,1,1,1
390490025201007,0,0,0
390490025201008,0,0,0
390490025202000,0,0,0
390490025202001,1,1,0
390490025202002,0,0,0
390490025202003,3,2,0
390490025202004,0,0,0
390490025202005,2,2,2
390490025202006,2,2,2
390490025202007,1,1,1
390490025202008,0,0,0
390490025202009,1,1,0
390490025202010,0,0,0
390490025202011,0,0,0
390490025202012,1,0,0
390490025202013,1,1,0
390490025202014,0,0,0
390490025202015,3,3,1
390490025202016,1,1,1
390490025202017,4,4,2
390490025202018,1,0,0
390490025202019,1,0,0
390490025202020,0,0,0
390490025202021,1,1,1
390490025203000,1,1,1
390490025203001,0,0,0
390490025203002,0,0,0
390490025203003,2,2,0
390490025203004,3,3,2
390490025203005,1,0,0
390490025203006,0,0,0
390490025203007,4,4,3
390490025203008,0,0,0
390490025203009,1,1,0
390490025203010,1,1,1
390490025203011,0,0,0
390490025203012,0,0,0
390490025203013,0,0,0
390490025203014,0,0,0
390490025203015,2,2,1
390490025203016,3,3,1
390490025203017,2,2,0
390490025203018,0,0,0
390490025203019,0,0,0
390490025203020,3,2,0
390490025203021,0,0,0
390490025203022,0,0,0
390490025203023,0,0,0
390490025203024,0,0,0
390490025203025,0,0,0
390490026001000,0,0,0
390490026001001,0,0,0
390490026001002,2,2,0
390490026001003,1,1,0
390490026001004,1,1,1
390490026001005,3,3,3
390490026001006,3,2,2
390490026001007,0,0,0
390490026001008,2,2,2
390490026001009,2,2,0
390490026001010,0,0,0
390490026001011,1,1,0
390490026001012,0,0,0
390490026001013,0,0,0
390490026001014,1,1,1
390490026001015,3,3,3
390490026001016,1,1,1
390490026001017,0,0,0
390490026002000,0,0,0
390490026002001,0,0,0
390490026002002,0,0,0
390490026002003,4,3,3
390490026002004,0,0,0
390490026002005,1,1,0
390490026002006,0,0,0
390490026002007,0,0,0
390490026002008,0,0,0
390490026002009,0,0,0
390490026002010,0,0,0
390490026002011,2,2,0
390490026002012,2,2,0
390490026002013,0,0,0
390490026002014,2,0,0
390490026002015,0,0,0
390490026002016,1,1,1
390490026002017,0,0,0
390490026002018,0,0,0
390490026002019,0,0,0
390490026002020,0,0,0
390490026002021,1,1,1
390490026002022,0,0,0
390490026002023,0,0,0
390490026002024,1,1,0
390490026003000,4,3,1
390490026003001,0,0,0
390490026003002,3,2,0
